delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
385383,48716,19231,6919,7979,5915,-324672,-43512,-16597,-4570,-6879,-4718,-122517,-40715,-17155,4539,5507,3082,-380534,-38972,-17281,-1115,345,-1314,202155,-258017,2797,1743,-558,-126,9109,-5654,12386,-5162,7800,-4396,easy
434133,76758,18989,20670,15817,23817,-345565,-62051,-13570,-1363,-13370,-20286,-391493,-61232,-14848,-15311,-13776,-16472,472957,40874,18126,5754,5016,-11259,-45928,864450,819,102106,-1278,32974,-13948,21065,-406,18792,3814,5213,difficult
127674,59678,5223,4073,3653,8440,-91961,-41165,1657,-2930,2295,-6125,-109455,-48160,-1300,237,6624,27495,-88907,-26199,31181,16800,1771,13805,-17494,20548,-6995,21961,-2957,32481,3167,16563,4329,-4853,33620,-13690,easy
379839,70437,9265,11165,6163,6342,1014519,154667,15902,-563,39950,3950,-150191,-50777,-4112,-5076,-3844,-5212,1846298,105842,31314,14226,-342,7539,-1164710,1996489,-205444,156619,-20014,35426,-4513,19302,-43794,3502,-9162,12751,difficult
523942,121596,23438,18845,36996,20648,555499,77142,19225,3096,-5987,-954,639092,15262,20961,15884,-2080,-6927,352158,-25753,46585,-1006,-33012,-12235,83593,-286934,-61880,-41015,1736,25624,12788,-16890,3907,-30932,-5973,-5308,easy
62962,14061,17916,6294,7530,5577,-35472,26242,-10451,-3678,-4368,-1950,-44646,-7312,2514,4514,-1609,14398,-20630,7473,-16090,-4474,-5312,-3539,-9174,24016,-33554,14785,12965,-18604,8192,-8988,2759,-3703,16348,-17937,difficult
84563,88560,12590,7207,5608,5090,217346,164375,8077,30665,5562,6680,158045,-48405,-7996,-2372,1801,-2106,34106,-75621,-8334,-2059,-4526,-3236,-59301,-123939,-212780,-27216,-16073,-338,-33037,313,-3761,-6327,-8786,-1130,easy
683104,236979,37128,15872,12987,26716,220789,-148176,-551,50566,42100,-7258,505033,-97556,7365,235,25272,16722,-498842,-159436,-35539,-2526,-9636,-21190,284244,-1003875,50620,-61880,7916,-42904,-50331,-2761,-16828,-34908,23980,-37912,difficult
574273,65510,27391,19422,13179,7857,702962,26484,21141,8343,4110,7724,722244,36055,-552,-8012,3097,4397,-51125,-63121,-27188,-16461,-12952,-7464,19282,-773369,9571,-99176,-21693,-26636,-16355,-8449,-1013,-16049,-3327,-11861,easy
92179,82453,19027,6755,14959,22130,251166,-48251,9197,-897,-6117,11216,1726116,-26872,-6328,16104,18635,14824,-60248,-65297,-12873,-2947,-13950,-19350,1474950,-1786364,21379,-38425,-15525,-6545,17001,-19051,24752,-32585,3608,-34174,difficult
120861,103397,26823,23569,16103,8657,-31426,-60819,-20900,-21553,-14237,-6200,-39249,-58123,-22063,-20779,-12825,-5542,634936,-85919,-16977,-20589,-13892,-7173,-7823,674185,2696,-27796,-1163,5086,774,190,1412,-1067,658,-1631,easy
984256,37976,11871,19864,6741,24000,-908612,70093,-4888,-16877,-4241,-10524,-823452,-27523,-11439,-18497,-4348,-13084,-970833,-23355,1000,-17347,16929,37892,85160,-147381,-97616,4168,-6551,12439,-1620,1150,-107,21277,-2560,50976,difficult
650534,232711,29137,16790,18942,20443,-267089,-152020,-17633,-7841,-13576,-17907,214960,-158479,-25539,-13769,-6280,-10620,-376981,-169519,-16749,-4384,-13231,-16945,482049,-591941,-6459,-11040,-7906,8790,-5928,9385,7296,-6951,7287,-6325,easy
681295,178435,32177,8141,10205,12312,-621221,-168077,-29381,-5038,-7670,-9484,-608868,-165711,-22005,-6384,-6802,-9331,273981,-12245,-1911,15255,3604,25356,12353,882849,2366,153466,7376,20094,-1346,21639,868,10406,153,34687,difficult
717820,249934,69336,15656,10502,11978,1230787,331467,-38917,3627,-4267,20801,-232706,-2415,-52198,27982,31863,6161,-231569,-221007,-62277,-13033,-8021,-7193,-1463493,1137,-333882,-218592,-13281,-10079,24355,-41015,36130,-39884,-14640,-13354,easy
395566,30128,42014,14015,3946,8120,-319814,10593,-38531,-3758,-3114,-6515,581945,208776,-18768,115192,49837,50568,-308072,58440,-41626,12129,12984,-1180,901759,-890017,198183,-150336,19763,-22858,118950,-103063,52951,-36853,57083,-51748,difficult
512395,207911,50680,32808,11034,15703,231783,-184242,-42697,-13658,-7576,-13741,-324342,-103686,-28738,-27596,-7390,-13001,-51833,402040,204,24615,6648,-1603,-556125,272509,80556,505726,13959,28942,-13938,52211,186,14038,740,11398,easy
184340,54983,7711,23031,7080,17756,-53245,-29514,11853,-19355,1494,-6356,289832,-25218,1280,-6331,14080,11876,281316,52616,2071,2261,9781,59508,343077,-8516,4296,77834,-10573,791,13024,8592,12586,-4299,18232,47632,difficult
599755,172670,48858,45544,20311,15372,-551694,-61640,-32495,-21938,-8978,-10074,-565133,-104126,-8178,-9954,2344,-4840,-542336,-142991,-44655,-42546,-19500,-14409,-13439,22797,-42486,-38865,24317,-36477,11984,-32592,11322,-21844,5234,-9569,easy
383908,134602,22840,12778,6165,5300,877692,52809,-14317,8650,5796,-705,1119048,-37784,-10181,-5102,2149,392,119631,39532,-3041,-4397,-1567,1438,241356,-999417,-90593,77316,4136,7140,-13752,705,-3647,-3716,1097,1046,difficult
788604,168655,15461,9987,13356,16553,370020,20603,21681,37433,-10249,-10054,-241044,-153530,-13824,-7863,-12384,-11492,-732779,-149748,-8560,-9473,-11148,-15116,-611064,-491735,-174133,3782,-35505,5264,-45296,-1610,-2135,1236,-1438,-3624,easy
340438,33074,7908,7251,5294,9290,-239905,10324,-1139,-5284,-3562,-4624,-30611,-1907,5389,-4709,9,-6228,-57504,22016,9207,-2972,-2286,-4843,209294,-26893,-12231,23923,6528,3818,575,1737,3571,-2295,-1604,1385,difficult
1176776,247224,25982,29558,15268,12115,510610,766200,-4542,29262,22760,42638,178443,-171169,-4544,-18850,1109,-7426,-652602,2307,-6581,14516,11014,13455,-332167,-831045,-937369,173476,-2,-2037,-48112,33366,-21651,9905,-50064,20881,easy
61914,19435,4889,6372,2147,3443,45465,10879,27569,12704,5058,8603,21922,-9642,-1427,-3175,-732,311,-56099,1702,8074,-67,1397,9226,-23543,-78021,-20521,11344,-28996,9501,-15879,3108,-5790,2129,-8292,8915,difficult
306509,48967,11960,8550,12294,4295,590867,108420,-5672,48323,3893,16736,143125,20742,-4832,8268,-4113,2535,-37074,9250,2171,5138,-2109,-2095,-447742,-180199,-87678,-11492,840,7003,-40055,-3130,-8006,2004,-14201,-4630,easy
979616,125388,46680,35955,83908,42203,301758,420179,104690,-11843,-60198,-27555,-314304,486,-42700,12135,-51719,-14502,443564,208794,165029,77847,79782,85286,-616062,757868,-419693,208308,-147390,207729,23978,65712,8479,131501,13053,99788,difficult
457517,167815,17308,8366,12165,12167,-373080,-103350,-12514,-5064,-9427,-10912,185673,-87000,1474,-3718,-7600,-8861,1843484,607055,310317,28281,15717,2252,558753,1657811,16350,694055,13988,308843,1346,31999,1827,23317,2051,11113,easy
231968,39245,2131,9216,5172,2149,48411,97873,33144,10046,3363,8109,561843,629678,127968,122634,43692,33833,-158946,15364,905,-618,-3108,-483,513432,-720789,531805,-614314,94824,-127063,112588,-123252,40329,-46800,25724,-34316,difficult
113741,55539,9652,4593,3180,3669,-14741,-35592,-4252,-4053,-1988,-2460,93342,-25319,-7079,2879,2967,856,-54860,-47437,-7582,-1855,-1845,-1466,108083,-148202,10273,-22118,-2827,-503,6932,-4734,4955,-4812,3316,-2322,easy
642526,69286,35625,22089,10808,25029,-332403,147788,23204,15554,9178,-3022,-260062,88641,28700,13863,-784,-11095,1342572,-2788,-5184,-3345,-4766,-8556,72341,1602634,-59147,-91429,5496,-33884,-1691,-17208,-9962,-3982,-8073,2539,difficult
37388,20846,11418,7448,9117,15375,-33246,-14431,-9668,-3615,-7736,-9209,235141,-7206,-11087,-1175,-2331,-12260,444261,61956,21199,26330,43655,8161,268387,209120,7225,69162,-1419,32286,2440,27505,5405,45986,-3051,20421,easy
332769,101712,33116,15616,12976,15401,-202732,-38522,-20397,-8238,-11130,-6156,-300579,-96962,-31641,-15406,-11975,-13998,-275813,-96700,-32394,-10941,-10392,-6439,-97847,24766,-58440,262,-11244,-753,-7168,4465,-845,1583,-7842,7559,difficult
155724,27312,6091,8494,7978,12709,-81351,24990,8238,6728,5407,-9679,1973865,61174,13206,37969,8883,7388,1426872,68546,-4260,16366,3355,6390,2055216,-546993,36184,7372,4968,-17466,31241,-21603,3476,-5528,17067,-998,easy
365913,51775,19394,8740,6131,8937,-281956,-12035,-6847,-6237,-4271,-6761,-53887,171759,-16866,24378,23196,23642,-323964,-32493,-18186,-4931,-4984,-7850,228069,-270077,183794,-204252,-10019,-1320,30615,-29309,27467,-28180,30403,-31492,difficult
401964,39223,6570,10225,4845,15236,-301628,-27803,-1515,-3580,-3669,-7883,-363948,-23031,-3828,-6451,-3377,-9527,-350335,-30395,-3562,-4778,-1749,-7562,-62320,13613,4772,-7364,-2313,266,-2871,1673,292,1628,-1644,1965,easy
566543,70652,9531,16856,7068,4946,91705,88819,54051,-3322,5118,4585,95435,87893,23797,-13774,-1021,-1300,-458998,-47329,-1769,-13140,-4454,-3435,3730,-554433,-926,-135222,-30254,-25566,-10452,634,-6139,-3433,-5885,-2135,difficult
352561,159406,20453,12011,10053,27216,-243148,-141332,-3379,-2674,-2575,-19578,-215458,-139829,-18702,-4024,-7736,-20393,-317240,-135205,219,10061,6838,-3839,27690,-101782,1503,4624,-15323,18921,-1350,14085,-5161,14574,-815,16554,easy
357327,134321,23989,31477,9514,24933,338815,-66271,-20053,-11369,-5765,-20184,43770,82196,31619,-22888,19811,-1683,216012,-71359,21011,34543,3769,5684,-295045,172242,148467,-153555,51672,-10608,-11519,57431,25576,-16042,18501,7367,difficult
145497,72664,12901,9181,6597,15723,528260,71712,96169,39309,11224,22073,1098408,174219,30153,-1842,166,-2773,252793,179614,-420,3554,-2292,-3902,570148,-845615,102507,5395,-66016,-30573,-41151,5396,-11058,-2458,-24846,-1129,easy
169883,47335,8819,9080,3069,2626,1507046,130874,67604,-6217,14764,14345,-97498,-5836,-4847,-4129,-1340,-1838,-115091,-18545,8478,-4885,8289,9066,-1604544,-17593,-136710,-12709,-72451,13325,2088,-756,-16104,9629,-16183,10904,difficult
183072,57774,20126,3777,2802,6674,-42925,-26048,-16159,-2984,-1000,-5134,475807,14507,-17584,5673,3489,-2858,66811,-35013,26932,1018,4738,595,518732,-408996,40555,-49520,-1425,44516,8657,-4655,4489,1249,2276,3453,easy
59558,36981,1401,5302,2841,9717,-23434,-22530,-3,-3511,289,-634,591041,180882,82501,27989,33502,8647,106540,-17618,4490,-4083,285,-2970,614475,-484501,203412,-198500,82504,-78011,31500,-32072,33213,-33217,9281,-11617,difficult
211959,50731,8336,3696,7366,6794,-201877,-37109,-6256,-1072,1387,20768,365185,-32176,187,6011,-3626,2447,387316,24266,13382,13243,4003,12637,567062,22131,4933,56442,6443,13195,7083,7232,-5013,7629,-18321,10190,easy
401609,95754,23943,10043,11451,34241,160135,-9450,-18000,-6767,-8607,-31548,48883,112062,19022,17011,-813,-20959,-248703,-16757,-9272,2871,-2406,-15265,-111252,-297586,121512,-128819,37022,-28294,23778,-14140,7794,-1593,10589,5694,difficult
476738,133029,22730,9851,21769,21132,277251,154020,11187,16015,7429,89111,439262,474647,-779,20471,9056,13969,-449728,-116975,-17908,-8463,-19924,-19836,162011,-888990,320627,-591622,-11966,-17129,4456,-28934,1627,-28980,-75142,-33805,easy
428911,153602,40251,29159,14246,6740,-285334,-113914,-37830,-27533,-10612,-5535,1395010,-65824,-5553,28560,16524,13611,-378749,-131866,-36885,-10945,-6410,-1667,1680344,-1773759,48090,-66042,32277,-31332,56093,-39505,27136,-22934,19146,-15278,difficult
285906,95535,31317,14007,9835,22104,-137353,-35127,-26519,-6668,847,-17322,410946,-59011,-6339,-10061,-5683,-18386,-279135,-88195,-29193,-6862,-1079,-68,548299,-690081,-23884,-29184,20180,-22854,-3393,3199,-6530,4604,-1064,18318,easy
655026,182818,13055,15130,9291,5572,566451,467480,91163,42386,4793,23802,-281238,-103293,29671,-1453,-7974,-1502,41580,-90855,20422,253,-4603,890,-847689,322818,-570773,12438,-61492,-9249,-43839,1706,-12767,3371,-25304,2392,difficult
1583718,130962,21894,23203,21173,10754,-1341392,-46115,27444,-15065,-12933,-3835,50896,375545,27968,-7468,-10545,15376,-265418,386912,-14966,-2852,-8438,24385,1392288,-316314,421660,11367,524,-42934,7597,4616,2388,2107,19211,9009,easy
568606,35840,11225,13803,6081,7354,-498330,-20154,-2048,-9243,-2498,2977,-524118,-20108,-6914,-10355,-3207,-4070,-393125,-24412,-8824,3430,2232,10523,-25788,130993,46,-4304,-4866,-1910,-1112,13785,-709,5439,-7047,14593,difficult
745501,119977,11089,5833,8498,5836,-284635,-86174,-3544,-1499,-3538,-3404,-660763,-95600,855,-3205,-7310,-4686,596183,56817,48356,38801,15961,9906,-376128,1256946,-9426,152417,4399,47501,-1706,42006,-3772,23271,-1282,14592,easy
586485,61992,17612,9043,6631,32203,-423221,2098,-3594,-282,-3639,-27225,-91326,15002,22252,15079,6772,-2519,-582943,-57415,-14958,-4417,4892,-2039,331895,-491617,12904,-72417,25846,-37210,15361,-19496,10411,-1880,24706,480,difficult
791126,86669,25657,5250,5238,4447,-463481,-74286,-21449,-1992,-4457,-3652,-670380,-9316,-949,26332,-627,918,-402084,-48221,-20604,-4368,-3153,-2994,-206899,268296,64970,-38905,20500,-19655,28324,-30700,3830,-2526,4570,-3912,easy
1654684,360661,140413,138705,65684,66167,-1579628,-355083,-136698,-133313,-58090,-63393,-760888,-303533,-135331,-120980,-29606,-54282,326251,700989,236486,81718,557037,33711,818740,1087139,51550,1004522,1367,371817,12333,202698,28484,586643,9111,87993,difficult
1123621,66974,22647,27738,20819,7370,-578849,17192,102460,-1437,-16838,29346,-558562,100808,5625,-5270,-1601,-2878,274792,881010,114532,62458,-1503,16145,20287,833354,83616,780202,-96835,108907,-3833,67728,15237,98,-32224,19023,easy
135052,28343,1944,5379,3967,6874,-119109,-11382,-693,5392,4994,8055,60106,-23216,94,1133,3113,-4104,-95385,30198,15973,2005,1693,17664,179215,-155491,-11834,53414,787,15879,-4259,872,-1881,-1420,-12159,21768,difficult
647284,262744,59247,98371,18234,12844,848967,-89271,44446,-84290,-6871,-6487,1073158,427131,119016,-34162,84658,17018,-303907,-96327,-31616,-84766,-7387,-3597,224191,-1377065,516402,-523458,74570,-150632,50128,-50604,91529,-92045,23505,-20615,easy
34103,17302,3944,8973,2407,2133,11006,15900,-375,-6198,-506,-225,-14305,-3503,-2375,-7026,689,18440,-29010,-15071,820,24407,3507,913,-25311,-14705,-19403,-11568,-2000,3195,-828,31433,1195,2818,18665,-17527,difficult
524332,55052,6366,7601,4742,5352,172903,298623,70677,3759,6900,6020,-250619,-30190,-3685,733,-3201,-3348,174554,55191,10260,5997,3981,-305,-423522,425173,-328813,85381,-74362,13945,-3026,5264,-10101,7182,-9368,3043,easy
468426,403029,69104,66386,27813,46755,-309958,-389371,-66107,-66147,-25827,-45540,-359362,-400704,-66118,-63355,-14515,-43700,-220849,-378301,-63987,-55688,-20198,-36076,-49404,138513,-11333,22403,-11,2131,2792,7667,11312,-5683,1840,7624,difficult
675291,198252,27999,21287,10240,6130,652335,1004925,83735,16011,43960,56698,-525722,-172678,-13202,-14703,-3403,-4797,-503193,276581,-13858,3336,17551,3178,-1178057,22529,-1177603,449259,-96937,-656,-30714,18039,-47363,20954,-61495,7975,easy
1016004,41699,13619,5704,3447,3674,-121384,89893,15414,1839,7771,8518,-485956,28664,-5342,1344,7070,2418,512319,99585,94731,19894,22921,20405,-364572,998275,-61229,70921,-20756,100073,-495,18550,-701,15851,-6100,17987,difficult
157163,28736,3608,3555,2263,1778,-11621,-2232,6575,-1063,1478,2520,256672,76908,27866,6460,12646,21778,-138281,-4167,-711,-2638,869,7510,268293,-394953,79140,-81075,21291,-28577,7523,-9098,11168,-11777,19258,-14268,easy
88352,33473,2895,6075,9650,8968,-49424,-21181,-2072,-5527,-6852,-8298,27307,-16870,-1683,-4607,-6810,-2530,-44247,-21667,-1766,817,-6383,-601,76731,-71554,4311,-4797,389,-83,920,5424,42,427,5768,1929,difficult
275552,45155,7016,3692,3404,11192,-269367,-40957,-4629,-1141,-1316,-6970,-258911,-39898,-2545,3718,2559,-2738,-117272,-24903,-4333,4438,-330,-7474,10456,141639,1059,14995,2084,-1788,4859,720,3875,-2889,4232,-4736,easy
284201,43153,5211,9590,8503,8260,15450,-24331,-1053,-1202,-6252,-5827,-38875,55227,1245,-4660,8659,-512,-263947,-41600,-2656,-9079,-6802,-4365,-54325,-225072,79558,-96827,2298,-3901,-3458,-4419,14911,-15461,5315,-3853,difficult
504816,87783,13747,12167,3545,22510,-326511,-10885,-1651,10980,3636,14178,-456746,-36974,-10417,-3297,866,-19656,-427724,-69856,-8129,3042,10231,-12313,-130235,29022,-26089,-32882,-8766,2288,-14277,6339,-2770,9365,-33834,7343,easy
426557,183665,56304,13658,9340,11956,1443669,-111864,-8938,-9399,1696,-6438,-284483,15978,25176,44940,5449,13483,1114631,-83651,-45876,-1698,6960,-3981,-1728152,1399114,127842,-99629,34114,-71052,54339,-46638,3753,1511,19921,-17464,difficult
407772,220494,15434,18162,16853,16009,-351154,-153863,-11819,-11777,1018,600,-347038,-188731,-11667,-15038,-16281,-14649,-356975,-207116,-14577,-17329,-15955,-13658,4116,-9937,-34868,-18385,152,-2910,-3261,-2291,-17299,326,-15249,991,easy
1333145,165767,25028,33167,10369,7180,1391544,178186,10718,-15055,-6585,2929,-985999,-36166,-9055,-25320,-5459,-2973,-784862,-102814,-22230,-23149,-7429,-3933,-2377543,201137,-214352,-66648,-19773,-13175,-10265,2171,1126,-1970,-5902,-960,difficult
188209,25335,6268,8289,7809,14840,-98005,-9230,-3218,16728,40149,479,-105398,-14068,1792,-2733,-6243,-7547,531632,283018,-1572,15063,17005,21987,-7393,637030,-4838,297086,5010,-3364,-19461,17796,-46392,23248,-8026,29534,easy
483022,53819,30981,18149,9377,17644,-473435,-37557,-20761,-14371,-5106,-15596,-364420,-15942,-29288,-14473,-8642,-15426,-183329,-37877,-25328,-16189,-6750,-4500,109015,181091,21615,-21935,-8527,3960,-102,-1716,-3536,1892,170,10926,difficult
360568,82305,13847,9374,12931,13857,361376,-62758,3502,-3873,-2960,-10532,-25827,-21608,14987,-3732,3398,12482,-269897,-50742,-7505,-2391,-8587,-9735,-387203,-244070,41150,-29134,11485,-22492,141,1341,6358,-11985,23014,-22217,easy
253791,134084,37568,18212,21083,14387,-212177,-132462,-36193,-15298,-20296,-13441,159726,-31833,-26976,-4757,-7153,11422,-195429,120589,-24119,-3153,14106,22421,371903,-355155,100629,152422,9217,2857,10541,1604,13143,21259,24863,10999,difficult
1389877,603794,91345,40307,92181,37468,-1227254,-602105,-90803,-37930,-90980,-36237,-854450,-459904,-69233,-29741,-73931,-18286,1034217,-389473,35069,-12372,-10990,40604,372804,1888667,142201,70431,21570,104302,8189,17369,17049,62941,17951,58890,easy
155984,90942,35172,3255,7912,2940,-104832,-63815,-30983,-829,-6472,-1988,638951,-25529,24830,57773,12357,16530,1052010,403351,25743,29549,3984,18035,743783,413059,38286,428880,55813,913,58602,-28224,18829,-8373,18518,1505,difficult
1192929,740350,81933,72467,63047,66179,-881371,-715149,-58242,-56405,-56975,-59575,-902659,-561481,-70504,-63001,-57114,-55280,-789827,-571866,-44389,-28888,-47217,-9496,-21288,112832,153668,-10385,-12262,26115,-6596,34113,-139,9897,4295,45784,easy
91880,87700,34298,15198,6700,14850,1130024,58512,45891,374,16199,-14,-86746,-72404,-31475,-13589,-3231,-10242,56884,-66600,-28742,2986,13004,34424,-1216770,143630,-130916,5804,-77366,2733,-13963,16575,-19430,16235,-10228,44666,difficult
607657,45647,42884,9793,16831,4280,160556,841462,203175,206318,146356,40426,545362,158238,2228,12976,-7401,12620,1654630,497349,80479,125735,326667,78244,384806,1109268,-683224,339111,-200947,78251,-193342,112759,-153757,334068,-27806,65624,easy
23948,38232,17876,21601,6367,21194,63227,-35261,-16293,-19908,-789,-18724,583,-23089,1126,22606,1817,47203,580134,149699,4800,-9278,7378,-8742,-62644,579551,12172,172788,17419,3674,42514,-31884,2606,5561,65927,-55945,difficult
670500,280191,136422,84529,76408,85812,-470932,-78763,-107587,-74171,-67032,-74735,-532297,-127085,-104750,-72842,-74301,-83161,-361501,-225287,-123057,-81867,-71127,-82450,-61365,170796,-48322,-98202,2837,-18307,1329,-9025,-7269,3174,-8426,711,easy
470679,115218,37212,21923,12110,14802,326572,64437,-28289,-6082,51167,24258,126628,-51071,-28363,-20036,-6334,-12529,-452594,-112431,-37148,-21736,-11900,-14591,-199944,-579222,-115508,-61360,-74,-8785,-13954,-1700,-57501,-5566,-36787,-2062,difficult
1033997,161617,43625,13944,25060,16258,898806,245815,45105,102976,142194,65038,782124,-128642,690,6492,18533,2580,-841742,-126101,-38613,-12116,-23485,-12142,-116682,-1623866,-374457,2541,-44415,-39303,-96484,-18608,-123661,-42018,-62458,-14722,easy
817316,320055,112649,28918,20592,15229,-799125,-317517,-112143,-27392,-19909,-14756,-103393,-224334,-59656,1879,-14146,-9281,1359410,-175408,-20704,20904,15862,11252,695732,1462803,93183,48926,52487,38952,29271,19025,5763,30008,5475,20533,difficult
237116,30465,6563,1858,4187,1371,-143359,-6224,-5460,3568,-1504,1368,-150066,63663,12155,12786,138,2163,240357,579969,-3926,14397,15756,14026,-6707,390423,69887,516306,17615,-16081,9218,1611,1642,15618,795,11863,easy
700433,47391,10641,7407,3057,3468,-96257,29611,27295,10383,2738,-56,2317699,164469,165175,54211,40164,20648,77411,93328,-7310,-4340,1819,-1866,2413956,-2240288,134858,-71141,137880,-172485,43828,-58551,37426,-38345,20704,-22514,difficult
293210,49221,8804,2278,1952,2472,-100871,114983,8751,7992,1477,3608,634624,265214,7314,13406,4096,7305,1993855,72323,16662,2196,9276,2252,735495,1359231,150231,-192891,-1437,9348,5414,-11210,2619,5180,3697,-5053,easy
137502,52905,6179,5629,4482,5207,-27393,-25171,-4842,-2502,-3163,-1871,-86182,-34759,-640,1406,5426,-1525,-133059,-41408,-2881,-3187,-247,3229,-58789,-46877,-9588,-6649,4202,-2241,3908,-4593,8589,-5673,346,4754,difficult
202775,140515,28247,73733,27326,42411,1496089,1597284,135606,64233,6028,-19376,-92066,-118248,-26296,-70540,-24034,-40121,976331,77663,23221,-65030,1306,-31932,-1588155,1068397,-1715532,195911,-161902,49517,-134773,5510,-30062,25340,-20745,8189,easy
137275,32208,3170,3370,4703,10711,1123004,267209,40769,11910,25815,60844,9056,27474,12108,5031,-3107,-3702,-77573,-794,-641,1633,-1813,-7230,-1113948,-86629,-239735,-28268,-28661,-12749,-6879,-3398,-28922,1294,-64546,-3528,difficult
506179,158686,45064,13231,11072,8879,-426672,-125357,-39545,-11319,-9732,-7649,-387377,-121981,-41442,-11658,-6990,-5765,-488449,-147525,-37822,15587,2020,-4082,39295,-101072,3376,-25544,-1897,3620,-339,27245,2742,9010,1884,1683,easy
160921,174524,27052,22248,10129,5225,595243,-125007,-5418,-16832,-772,548,130184,-111548,2143,-5847,542,-2883,12472,-155620,-25030,-18342,-9285,-4506,-465059,-117712,13459,-44072,7561,-27173,10985,-12495,1314,-9827,-3431,-1623,difficult
226635,17119,5695,3111,3728,1550,-2743,93073,5510,3050,7939,14108,303637,55874,25206,75551,1550,3809,749611,447404,156311,5579,10069,13303,306380,445974,-37199,391530,19696,131105,72501,-69972,-6389,8519,-10299,9494,easy
1404818,247668,118027,18934,11112,13447,-786869,-181036,-104684,633,-6231,-3302,-780575,18620,-96311,28438,29704,12787,-258231,-217751,-115108,-9582,-9939,-10981,6294,522344,199656,-236371,8373,-18797,27805,-38020,35935,-39643,16089,-23768,difficult
540750,161102,18210,29153,5149,8306,506591,47536,129476,62927,14415,7485,-239322,-117665,16731,-28730,6896,5151,280216,-50904,25058,-14829,-549,-3408,-745913,519538,-165201,66761,-112745,8327,-91657,13901,-7519,-7445,-2334,-8559,easy
720398,63203,53321,34593,14246,11041,-717190,-58497,-50751,-32265,-10659,-3024,-716504,-57947,-51435,-33919,-8269,0,-566402,-42786,-44689,-21693,-10188,-3531,686,150102,550,15161,-684,6746,-1654,12226,2390,-1919,3024,-3531,difficult
532373,112111,21771,16149,4174,6929,-440693,-86945,-18563,-12367,-3372,-5577,-93571,-33265,61146,-9295,-335,-2769,181163,254061,-5385,-7588,943,-4946,347122,274734,53680,287326,79709,-66531,3072,1707,3037,1278,2808,-2177,easy
446624,67468,14798,5435,9119,11378,-396651,2282,-10565,-1194,-2645,-5872,-283377,-53795,-12726,-1149,-327,-3782,-422084,-47476,-9809,4981,-1016,12516,113274,-138707,-56077,6319,-2161,2917,45,6130,2318,-689,2090,16298,difficult
634948,169675,33605,27278,7474,9276,728172,819163,-1665,31818,11694,15310,-228877,-109564,-23897,-9616,-5032,-5122,-497372,-77799,-23713,-26875,-6650,-7718,-957049,-268495,-928727,31765,-22232,184,-41434,-17259,-16726,-1618,-20432,-2596,easy
315004,42849,20398,12528,14210,10802,-264908,56713,16972,-3424,-8022,2490,-32494,14423,20538,1610,590,1098,5472,180597,11297,-3915,18366,107271,232414,37966,-42290,166174,3566,-9241,5034,-5525,8612,17776,-1392,106173,difficult
