delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
62987,12164,4075,11205,5088,5372,-37591,23190,30129,-2375,4180,12951,-53706,6682,794,-3610,720,1843,5260,252,-850,-4279,-3791,-1225,-16115,58966,-16508,-6430,-29335,-1644,-1235,-669,-3460,-4511,-11108,-3068,easy
165923,42645,14137,7351,12689,19804,-157153,-32905,-11035,714,-5982,-5483,-31376,-30925,-9810,-6422,-10823,-18763,-146703,-18304,621,19813,2136,-1177,125777,-115327,1980,12621,1225,10431,-7136,26235,-4841,12959,-13280,17586,difficult
58405,31529,6160,21493,8619,7954,71160,21030,-5082,-19991,-6707,-5594,1151958,45025,2954,5622,7180,4028,-46489,-6049,-675,-20198,-1185,-4601,1080798,-1198447,23995,-51074,8036,-3629,25613,-25820,13887,-8365,9622,-8629,easy
68918,12803,3857,5590,6104,8469,114719,52527,2679,6704,-2949,-4417,6973,53025,20093,-369,12658,317,-44224,-2169,569,4485,298,2620,-107746,-51197,498,-55194,17414,-19524,-7073,4854,15607,-12360,4734,2303,difficult
37710,28219,6216,2294,10633,5082,-6799,-12338,-3441,131,-7053,-1615,-20317,-23778,20024,11748,-5391,16452,-17579,-19569,-1588,7864,4670,4938,-13518,2738,-11440,4209,23465,-21612,11617,-3884,1662,10061,18067,-11514,easy
360268,44134,7590,11348,5641,9231,-252709,-20951,-5488,-8516,-2216,-6364,-335597,-28724,-3322,3111,499,-124,-353178,-40618,-652,-2533,1418,4832,-82888,-17581,-7773,-11894,2166,2670,11627,-5644,2715,919,6240,4956,difficult
28612,12211,5608,4334,4635,18260,-22188,-8472,-3077,1629,6833,-4996,3159,111677,1425,12511,24682,-7807,-20358,-9459,-4503,-2945,-1326,-16375,25347,-23517,120149,-121136,4502,-5928,10882,-15456,17849,-26008,-2811,-8568,easy
204143,37416,9249,4658,10344,9556,-37466,49667,-4061,1906,-5811,-7845,-73099,-27033,-3608,-1297,-6446,-8382,-143196,993,7837,4927,-6126,-2827,-35633,-70097,-76700,28026,453,11445,-3203,6224,-635,320,-537,5555,difficult
15180,19174,10174,5964,3126,4012,-2170,-6513,-7922,9160,5896,14417,490,-10065,3990,9418,8540,17619,30463,-7765,-7893,-3098,858,-917,2660,29973,-3552,2300,11912,-11883,258,-12516,2644,-7682,3202,-18536,easy
251516,31232,7565,12828,23100,11879,-209663,66651,36299,-9684,-17899,-7304,853784,-6583,16909,-4930,-16502,-2542,-239495,-14920,-3002,-10221,28022,-3412,1063447,-1093279,-73234,-8337,-19390,-19911,4754,-5291,1397,44524,4762,-870,difficult
43846,25201,3500,2108,2670,1482,-22797,-19579,-2024,605,-829,-476,-934,-4745,1907,6643,2488,5994,-32959,-9419,-2710,4995,2712,5253,21863,-32025,14834,-4674,3931,-4617,6038,-1648,3317,224,6470,-741,easy
112790,14504,8353,12751,8429,11707,-47326,46248,-7308,-9560,-6157,-4747,776790,315890,8773,8044,28924,7823,-111391,-9843,-7088,-11361,-7689,-10714,824116,-888181,269642,-325733,16081,-15861,17604,-19405,35081,-36613,12570,-18537,difficult
193122,45269,17232,6595,4263,3919,-186399,-38453,-10359,2957,-1252,1276,-189088,-37642,-12701,-2498,6254,4922,-186202,-40133,-6266,-3956,4659,781,-2689,2886,811,-2491,-2342,6435,-5455,-1458,7506,-1595,3646,-4141,easy
91408,44179,2815,3055,5538,3745,-62387,-37631,848,-431,-4101,-1106,133162,170687,15188,22485,11945,7041,89385,-30763,2343,1493,-2956,-1122,195549,-43777,208318,-201450,14340,-12845,22916,-20992,16046,-14901,8147,-8163,difficult
12872,15145,7498,2478,7205,6687,2044,-8038,-2066,320,-2631,-1106,-9439,-8582,-917,4683,594,-2626,-11089,-9511,-6760,2355,-4174,-4077,-11483,-1650,-544,-929,1149,-5843,4363,-2328,3225,-4768,-1520,-1451,easy
11212,16011,9363,35711,9847,11292,91164,38326,13284,13068,4819,8207,142664,17465,14610,-12728,1415,-53,1122,-14809,-8763,-35539,-9237,-9438,51500,-141542,-20861,-32274,1326,-23373,-25796,-22811,-3404,-10652,-8260,-9385,difficult
54818,16440,5038,4522,2611,1973,101476,-5264,-2793,-2612,-1052,-1586,11107,7475,4796,-2096,-529,-650,-44568,-12261,11664,-2095,2012,3177,-90369,-55675,12739,-19736,7589,6868,516,1,523,2541,936,3827,easy
334536,148621,24207,31785,15724,9499,364884,-60946,-14554,28658,1302,4521,406768,98781,-14241,-2950,17737,-3249,-320722,-141208,-22727,-22751,9086,14605,41884,-727490,159727,-239989,313,-8486,-31608,-19801,16435,-8651,-7770,17854,difficult
46227,18221,6946,19463,13727,9459,-9998,-1863,2812,-3986,3256,4463,52389,45063,1964,-11148,-8866,3330,-7457,-16020,-2943,-3615,-8949,9189,62387,-59846,46926,-61083,-848,-4907,-7162,7533,-12122,-83,-1133,5859,easy
50271,11983,7622,12535,6359,5258,595459,177199,9544,-2459,-2895,4493,19388,-3089,8081,4330,14746,5626,173692,13910,-3582,-10276,-2532,-3203,-576071,154304,-180288,16999,-1463,-11663,6789,-14606,17641,-17278,1133,-8829,difficult
92503,44884,5646,6858,2413,7908,25322,-20975,2124,-4061,-30,-5116,-39745,26557,10842,-1768,2602,6691,-87011,-41973,-989,302,-1168,-6313,-65067,-47266,47532,-68530,8718,-11831,2293,2070,2632,-3770,11807,-13004,easy
17715,8664,6082,15229,7108,13391,-15985,-7709,-4558,-13823,-6053,-10569,66878,4496,-5312,-598,-3428,-11318,-485,4836,17981,122539,2767,-2190,82863,-67363,12205,340,-754,23293,13225,123137,2625,6195,-749,9128,difficult
13466,10404,13381,5717,8638,9659,21361,-4446,-12404,2001,-6568,-3666,800,26443,2604,-667,17304,-3632,199392,58813,-6368,38232,-4799,-5642,-20561,198592,30889,32370,15008,-8972,-2668,38899,23872,-22103,34,-2010,easy
85442,123497,14869,10181,9435,8776,54799,-51232,-2621,-4052,-5581,-6532,-64197,-101457,-11375,1699,18809,-3245,-75356,-116962,-12140,-6153,-4251,876,-118996,-11159,-50225,-15505,-8754,-765,5751,-7852,24390,-23060,3287,4121,difficult
52781,29704,4958,8925,5120,4274,-39527,-18960,-906,-4369,1900,674,28810,26650,2944,480,-1838,457,-46522,-22405,-3639,-8066,-3076,-2428,68337,-75332,45610,-49055,3850,-6583,4849,-8546,-3738,-1238,-217,-2885,easy
80292,6150,1238,5489,5302,5670,21856,47789,-522,-384,-325,-2315,-74720,-3744,-241,231,-2630,1315,-49691,16398,5021,-3631,-3886,-3636,-96576,25029,-51533,20142,281,5262,615,-3862,-2305,-1256,3630,-4951,difficult
41245,9993,1863,2669,3552,7108,-34560,3170,-1621,1705,1452,28379,-40596,-5457,98,-177,-1607,-2909,-38278,-2264,5000,13891,15165,10493,-6036,2318,-8627,3193,1719,4902,-1882,14068,-3059,16772,-31288,13402,easy
299336,119766,15848,8197,5820,7882,-238697,-83483,-13584,-4089,-3191,-6058,-294127,-117897,-14992,-7492,-2592,-5095,-272081,-99108,-9229,1371,5839,409,-55430,22046,-34414,18789,-1408,5763,-3403,8863,599,8431,963,5504,difficult
340220,30447,9108,16287,11445,13669,-272180,8572,-3517,-14010,-7163,-9548,-332846,-22887,-572,-11285,4365,-1576,-326259,-14068,-2230,16908,-2094,-3679,-60666,6587,-31459,8819,2945,-1658,2725,28193,11528,-6459,7972,-2103,easy
57971,22905,7024,29031,20389,13598,208778,44424,2413,-22973,-13791,-10777,-18978,-20345,-5026,-25048,-17154,-8485,174538,55095,176,-25586,-9946,4115,-227756,193516,-64769,75440,-7439,5202,-2075,-538,-3363,7208,2292,12600,difficult
30052,29734,14288,11557,6811,10924,96393,-24342,-13707,-10370,-5638,-10268,-18810,-25780,-11996,-8541,-5565,-6811,118898,62135,-3242,-10079,-4784,-8191,-115203,137708,-1438,87915,1711,8754,1829,-1538,73,781,3457,-1380,easy
59912,21760,10318,6116,9465,6701,10099,64548,-7887,-4891,-2466,-3929,732489,119197,-4868,23199,1846,3464,-55106,-6756,-7840,4206,8726,1359,722390,-787595,54649,-125953,3019,-2972,28090,-18993,4312,6880,7393,-2105,difficult
852450,167909,68281,20447,15328,8755,-736966,-111350,-52680,-14055,-9913,-7229,-843816,-154720,-63868,-10573,-9486,-1354,-838513,-156572,-65199,-11687,-12844,-313,-106850,5303,-43370,-1852,-11188,-1331,3482,-1114,427,-3358,5875,1041,easy
156019,44017,9981,4887,7277,7267,-84558,-449,10006,6325,-279,-2572,-140517,-35368,-9309,-3952,-6060,-5679,-48746,33319,-4395,-522,29163,1626,-55959,91771,-34919,68687,-19315,4914,-10277,3430,-5781,35223,-3107,7305,difficult
65050,74782,14369,8083,6263,3128,-62548,-67527,-13639,-5426,-4410,-1398,96714,-48868,-7866,-5664,-2132,-1635,305655,30358,13134,10326,3499,9686,159262,208941,18659,79226,5773,21000,-238,15990,2278,5631,-237,11321,easy
82305,19466,5350,9771,8587,4422,197338,47694,8368,-6542,-4102,2469,61623,35916,12561,-4193,1570,-590,76448,-13548,-2551,-8991,-6620,-2049,-135715,14825,-11778,-49464,4193,-15112,2349,-4798,5672,-8190,-3059,-1459,difficult
117926,36933,12470,9299,9400,7889,-98347,-24004,9035,15475,-1291,-2653,83662,4836,-1090,3073,-6216,-4663,-75452,-17044,-5902,-7019,-8194,-5287,182009,-159114,28840,-21880,-10125,-4812,-12402,-10092,-4925,-1978,-2010,-624,easy
81059,12511,15638,4035,7273,2912,303616,14391,-14143,237,-5761,430,-68505,-6910,-9890,-311,-455,9768,-71793,-4081,4424,-518,-3219,15111,-372121,-3288,-21301,2829,4253,14314,-548,-207,5306,-2764,9338,5343,difficult
7893,12037,6680,6149,6914,7713,28663,24191,2210,-2483,-5321,-6319,2884,-2978,-5228,-939,8995,-5093,14556,-4599,-3828,-3908,-3076,-3636,-25779,11672,-27169,-1621,-7438,1400,1544,-2969,14316,-12071,1226,1457,easy
283707,45877,11773,17249,8407,6136,-60765,-26231,-9561,-11849,-5554,-4010,-278672,-32797,6024,-8180,12549,1267,-267637,-39454,-8916,-12747,2555,2507,-217907,11035,-6566,-6657,15585,-14940,3669,-4567,18103,-9994,5277,1240,difficult
49583,17212,8401,10126,5593,6887,51077,21144,453,-2886,153,-5389,-46078,-6369,118,-7518,21734,238,-5025,-300,21451,-184,13190,9423,-97155,41053,-27513,6069,-335,21333,-4632,7334,21581,-8544,5627,9185,easy
27458,21207,4912,5930,6676,4990,6884,-9828,12808,14406,-1837,4523,137043,6578,-1194,2604,-3204,-1131,21638,6091,6309,12950,2583,616,130159,-115405,16406,-487,-14002,7503,-11802,10346,-1367,5787,-5654,1747,difficult
49329,5310,2447,2727,5667,3199,86462,61721,-516,1189,-2357,-991,-31431,14896,640,1605,-3717,-2123,-41119,3525,7674,10834,11191,3319,-117893,-9688,-46825,-11371,1156,7034,416,9229,-1360,14908,-1132,5442,easy
333174,217375,26401,20871,14234,9599,-247953,-216278,-22866,-20341,-11918,-7925,-315305,-215179,-26137,-15608,-12498,-8339,-327902,-213551,-17845,-17753,-8551,4678,-67352,-12597,1099,1628,-3271,8292,4733,-2145,-580,3947,-414,13017,difficult
213358,10729,11239,10594,7534,12287,-149962,21369,29031,-4433,-5347,-7786,-208873,-833,-6871,-7364,6577,-2475,-196265,11659,-8127,-2233,43865,-5498,-58911,12608,-22202,12492,-35902,-1256,-2931,5131,11924,37288,5311,-3023,easy
28056,44279,16065,7553,9024,6837,12480,-36807,-14830,-4066,-7321,-4907,-21285,-29427,-10799,540,12650,5755,-15126,-25638,-3046,6343,-3262,-1015,-33765,6159,7380,3789,4031,7753,4606,5803,19971,-15912,10662,-6770,difficult
99005,38668,11111,6644,6262,3382,-24651,-3199,-7983,-4629,-5309,-1737,-93481,-38014,-8353,-4953,-4448,-1557,-95619,-34754,-9149,-2052,-1654,-209,-68830,-2138,-34815,3260,-370,-796,-324,2901,861,2794,180,1348,easy
19952,38759,16637,9336,11962,6508,-10674,-38146,-7844,613,-7608,-5562,18472,129,1469,6741,-10059,-3020,-17630,-29763,-11033,-6666,-847,10432,29146,-36102,38275,-29892,9313,-12502,6128,-13407,-2451,9212,2542,13452,difficult
148747,60446,3984,6761,6758,5264,-117685,-49890,-2996,-4753,-4118,-2254,-139100,-53758,7996,1259,-4264,-80,-137595,-47229,5409,6552,-2821,1272,-21415,1505,-3868,6529,10992,-2587,6012,5293,-146,1443,2174,1352,easy
97797,24502,8877,9011,12167,3515,-46328,1801,-1196,-6986,-9921,-2008,-68450,8169,8372,12919,-753,455,-70036,-858,8999,-1630,-4412,319,-22122,-1586,6368,-9027,9568,627,19905,-14549,9168,-3659,2463,-136,difficult
145205,77640,19269,9292,7744,9278,-25926,-24685,187,-5995,-6641,-4913,-132065,-73570,-15879,-3392,-5559,-4553,-130966,-73746,-17509,-3040,-2888,-1658,-106139,1099,-48885,-176,-16066,-1630,2603,352,1082,2671,360,2895,easy
28129,10291,14437,28574,9075,7732,-4951,9219,-11394,-14141,-5464,-1841,-10185,8366,-2536,34915,-4748,8546,-25729,31484,52622,45072,-4728,6674,-5234,-15544,-853,23118,8858,55158,49056,10157,716,20,10387,-1872,difficult
90265,57173,22767,11996,10915,13852,-83438,-44429,-19983,-9671,-139,-4925,-76546,-48877,-21577,2599,-3074,-5554,-54129,-48086,5492,-3901,-7597,-8204,6892,22417,-4448,791,-1594,27069,12270,-6500,-2935,-4523,-629,-2650,easy
86749,28897,4857,4131,6219,6156,63811,-21701,1869,6245,130,-4847,-80800,-23609,-368,-2298,-2386,1807,-80637,-14156,1083,222,-1380,-2253,-144611,163,-1908,9453,-2237,1451,-8543,2520,-2516,1006,6654,-4060,difficult
14109,16733,6901,7306,10648,3903,80418,13716,5201,-4539,-9416,-2203,-11982,-14973,-6312,-5220,-6163,-2979,-6339,-11316,-6283,10140,-5752,3648,-92400,5643,-28689,3657,-11513,29,-681,15360,3253,411,-776,6627,easy
60612,28292,7161,12283,13792,6871,31928,-12044,-4790,-10938,-11452,-5628,-54375,-27221,-5929,-9875,-12960,-4883,-57622,-19188,-1983,-4492,-7975,-2873,-86303,-3247,-15177,8033,-1139,3946,1063,5383,-1508,4985,745,2010,difficult
338061,81145,26267,15279,8953,10988,333431,82372,-17687,34563,10331,1440,-181333,-69084,-24041,-11396,-7051,-10122,177406,-28056,-23592,-5332,1403,-7922,-514764,358739,-151456,41028,-6354,449,-45959,6064,-17382,8454,-11562,2200,easy
32185,14342,5138,2460,5561,4650,83706,56204,19947,10254,-668,665,-9587,20079,4194,12349,-87,3837,-17794,-9384,8330,-699,9839,807,-93293,-8207,-36125,-29463,-15753,4136,2095,-13048,581,9926,3172,-3030,difficult
33196,17243,4638,2165,2733,2051,42855,47254,1964,1756,2431,267,-24807,-7845,4051,19437,23259,8336,-7317,15796,-1434,5748,1930,558,-67662,17490,-55099,23641,2087,-5485,17681,-13689,20828,-21329,8069,-7778,easy
21565,21197,2247,5909,4926,2777,140689,-9628,300,7426,-971,-299,323237,57297,26211,15964,2870,7891,-13078,-518,-243,-4058,-2828,-1053,182548,-336315,66925,-57815,25911,-26454,8538,-20022,3841,-5698,8190,-8944,difficult
14209,8022,4964,5435,3904,5728,1547914,1251775,85220,155671,72408,64487,1560603,176802,47492,26125,53297,43359,1743252,150824,58340,31724,46228,14021,12689,182649,-1074973,-25978,-37728,10848,-129546,5599,-19111,-7069,-21128,-29338,easy
30450,24514,2760,7839,2844,3183,76782,96261,23253,9185,14530,1132,662450,26840,3802,6855,7405,19936,23024,1826,13015,9621,20288,41586,585668,-639426,-69421,-25014,-19451,9213,-2330,2766,-7125,12883,18804,21650,difficult
50377,22699,5881,3883,4656,4488,-23491,-14552,1512,6734,3469,8069,-40396,-14817,-5594,1288,2624,4265,617,-17646,-1363,-2303,166,-2564,-16905,41013,-265,-2829,-7106,4231,-5446,-3591,-845,-2458,-3804,-6829,easy
84452,36686,4610,5341,2918,2561,-80071,-32719,4293,5141,1862,10626,-78602,-35916,-4295,-4608,-2134,-1444,-35810,-8303,8707,1529,772,-749,1469,42792,-3197,27613,-8588,13002,-9749,6137,-3996,2906,-12070,695,difficult
562549,93089,9526,11480,6151,5436,-519815,-79152,-5506,-7836,-1214,-3873,-556492,-86799,-8679,-9810,-4242,-3150,-529728,-77152,950,-8544,12988,-262,-36677,26764,-7647,9647,-3173,9629,-1974,1266,-3028,17230,723,2888,easy
125870,57460,11078,10217,18175,9536,20534,-7171,-9199,-363,-12489,-8377,-124453,-57027,-9935,-6322,-13492,-7635,-103688,-12874,-8317,-4076,-8603,-19,-144987,20765,-49856,44153,-736,1618,-5959,2246,-1003,4889,742,7616,difficult
8945,9367,8764,14063,9690,13058,138890,18639,-6614,-8083,-2165,-10780,201562,7800,-3035,-12508,-5437,-8342,-1748,-8054,-7062,-12998,-7970,-9048,62672,-203310,-10839,-15854,3579,-4027,-4425,-490,-3272,-2533,2438,-706,easy
114745,31999,8789,17664,8303,7296,-54662,-2106,-3615,-15986,-5140,-3083,-93774,-29576,-87,-7425,-2656,1131,128267,-23136,-7158,-15568,-6300,-3565,-39112,222041,-27470,6440,3528,-7071,8561,-8143,2484,-3644,4214,-4696,difficult
34098,38785,7115,5325,7191,7766,-5002,-26517,1973,3729,-1815,-5069,344523,-19295,14902,7258,-1906,-2912,-21906,-30334,20207,1645,2156,1305,349525,-366429,7222,-11039,12929,5305,3529,-5613,-91,4062,2157,4217,easy
148149,26524,3893,10489,3510,4684,98458,-23349,-1940,-8271,-2572,-3018,33415,100311,688,243,-1236,-1019,104354,79132,29551,35839,15473,17414,-65043,70939,123660,-21179,2628,28863,8514,35596,1336,16709,1999,18433,difficult
17188,22702,11856,10299,6375,4308,204637,1609,-8645,9542,-1540,-1067,-9493,-17420,-10706,-4597,-2013,-3236,-11636,-15189,-9054,-3696,765,-38,-214130,-2143,-19029,2231,-2061,1652,-14139,901,-473,2778,-2169,3198,easy
130565,57569,12415,9490,8600,3860,-108079,-38496,-9874,7890,-5592,1650,-111184,-48794,-8645,-8795,-6475,-92,-119695,-56120,-10832,-8707,-8049,-2506,-3105,-8511,-10298,-7326,1229,-2187,-16685,88,-883,-1574,-1742,-2414,difficult
27617,24628,11378,5411,6773,6328,233332,-14405,-6139,1070,-3784,-3785,-19453,-19174,-9080,-2267,-2247,-4223,-19589,-19769,-10006,-810,25014,-3041,-252785,-136,-4769,-595,-2941,-926,-3337,1457,1537,27261,-438,1182,easy
315453,293317,97727,66102,50051,22207,-186471,-70261,-64851,-28010,-41975,-13353,-299880,-276276,-89802,-62796,-44442,-19510,-312046,-287661,-94165,-57408,-30049,-11932,-113409,-12166,-206015,-11385,-24951,-4363,-34786,5388,-2467,14393,-6157,7578,difficult
454056,107664,20272,9393,16040,5987,-446148,-101694,-15125,-7496,-7858,-2296,-452320,-103021,-16483,-6652,-7178,1160,-420568,-67162,-10898,-7335,-13068,-4193,-6172,31752,-1327,35859,-1358,5585,844,-683,680,-5890,3456,-5353,easy
294094,459161,113380,66131,50151,38027,55838,-403412,-109618,-56901,-37026,-36131,-284254,-457327,-107842,-61469,-48223,-36521,-285871,-451474,-112662,-61381,-48370,-34018,-340092,-1617,-53915,5853,1776,-4820,-4568,88,-11197,-147,-390,2503,difficult
63840,32026,2764,4119,5602,7433,132418,167,2475,4176,-622,-5092,-47710,-29356,-1122,-2836,-4018,-5551,-61872,-24572,3403,852,2350,-4337,-180128,-14162,-29523,4784,-3597,4525,-7012,3688,-3396,6368,-459,1214,easy
106565,54754,2423,8723,3920,4235,-90001,-24303,2956,2797,2688,-2685,-102278,-50365,2205,-6496,-1979,3524,-102746,-49994,605,-3246,4187,-1687,-12277,-468,-26062,371,-751,-1600,-9293,3250,-4667,6166,6209,-5211,difficult
153704,89930,25256,34338,18653,10353,-120246,-26524,-10036,-23850,-12187,-7841,-143572,-83496,-23656,-30000,-18073,-9033,-130649,-75990,-20121,-25917,-10497,1591,-23326,12923,-56972,7506,-13620,3535,-6150,4083,-5886,7576,-1192,10624,easy
143040,32354,22571,4089,4124,5312,-140893,-30941,-22210,-3718,-3027,-4658,-130988,-26268,-18266,1113,5811,-1425,-139761,-27406,-20026,-760,6711,8871,9905,-8773,4673,-1138,3944,-1760,4831,-1873,8838,900,3233,10296,difficult
418082,84174,29122,33737,23859,10746,1673497,518872,65795,41367,13777,35084,-402062,-67863,-27687,-30263,-21874,-6150,-409802,-70480,-22243,-29154,-20160,-6593,-2075559,-7740,-586735,-2617,-93482,5444,-71630,1109,-35651,1714,-41234,-443,easy
26181,18683,6632,3405,4202,2834,-21518,539,-1969,3462,-451,827,-17936,-10768,-3530,1970,363,2879,-16510,-8565,448,4166,3654,-284,3582,1426,-11307,2203,-1561,3978,-1492,2196,814,3291,2052,-3163,difficult
199908,163278,29583,14801,7182,13485,-94095,-136175,-19789,-13655,1256,-10309,-182982,-136718,-25678,3209,434,-47,-149410,-124965,2827,19973,8485,-3218,-88887,33572,-543,11753,-5889,28505,16864,16764,-822,8051,10262,-3171,easy
80805,15635,4161,3153,2919,1698,81704,5088,-3323,-2028,-451,-832,-69183,2607,-1000,9229,2086,2603,-69183,2607,-1000,9229,2086,2603,-150887,0,-2481,0,2323,0,11257,0,2537,0,3435,0,difficult
331360,110121,8515,7390,6255,6744,-326142,-97728,-7296,-5380,-3707,-1733,-325502,-103494,-3516,-1176,-3494,-2047,81143,8543,57808,19227,19354,13663,640,406645,-5766,112037,3780,61324,4204,20403,213,22848,-314,15710,easy
37156,38616,16098,9360,8532,8190,69884,-7319,-9960,-8135,-6282,-4189,-34809,-35149,-4919,-7064,-5519,-103,-1037,-16739,-9558,-7437,-7883,-6657,-104693,33772,-27830,18410,5041,-4639,1071,-373,763,-2364,4086,-6554,difficult
26741,11581,5208,11673,2712,6416,-16658,4653,-2612,-5657,3208,2256,14576,6250,9637,3573,2614,3616,164059,35625,1247,11941,4726,191,31234,149483,1597,29375,12249,-8390,9230,8368,-594,2112,1360,-3425,easy
96340,28647,9236,5447,7177,4426,-54606,-15006,-7035,-4487,-6599,-3696,-25111,-9816,-6579,-3297,-6422,-982,-71594,-20055,-6064,-3909,-3946,-3143,29495,-46483,5190,-10239,456,515,1190,-612,177,2476,2714,-2161,difficult
