delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
13797,35288,10269,8581,19567,29088,-9027,-2562,139,-825,-6838,-2008,-3048,-22461,-6650,-1039,-6066,-8351,-8630,-31311,-7242,-7784,-17956,-22969,5979,-5582,-19899,-8850,-6789,-592,-214,-6745,772,-11890,-6343,-14618,easy
341239,85492,18365,13547,20349,28096,-296837,-58923,-3784,-9258,-16590,-17000,1232283,247942,39537,17708,165,379,587934,251665,33113,7222,31462,10095,1529120,-644349,306865,3723,43321,-6424,26966,-10486,16755,31297,17379,9716,difficult
790286,73746,32217,33214,19127,31775,-211688,-38702,-18431,-22141,-4329,2440,-764193,-36307,-2722,-15306,-4522,-5980,-706374,2923,-4650,1360,17244,-17075,-552505,57819,2395,39230,15709,-1928,6835,16666,-193,21766,-8420,-11095,easy
1668605,129083,57152,43436,32534,49472,-1500773,-94643,-51795,-36021,-21115,-34590,-1353513,-69287,-49279,-39065,-26507,-46670,-1198501,-59498,-24216,-3365,12487,10389,147260,155012,25356,9789,2516,25063,-3044,35700,-5392,38994,-12080,57059,difficult
273135,102639,14722,13286,6097,19264,1618332,105494,67880,20077,13820,7797,46470,-30368,67860,-1214,3326,-11843,384981,-59131,-4981,-9162,-1781,-4522,-1571862,338511,-135862,-28763,-20,-72841,-21291,-7948,-10494,-5107,-19640,7321,easy
221390,29762,7654,2620,6374,11671,-215591,-10480,9521,4026,17642,30162,-27393,-12254,-6684,-1652,333,-5134,-160675,-3825,10863,3051,1237,-4328,188198,-133282,-1774,8429,-16205,17547,-5678,4703,-17309,904,-35296,806,difficult
22210,17039,15750,4447,7890,13293,125767,24570,6515,1517,-4226,-6872,33833,-10510,-9539,5950,-1555,3380,5849,-8821,-6373,3329,6014,40772,-91934,-27984,-35080,1689,-16054,3166,4433,-2621,2671,7569,10252,37392,easy
540351,62893,13385,12757,7127,14767,-503361,-57921,-5247,-7155,8470,26812,-346110,-9791,-8779,-11200,3342,-5275,-346110,-9791,-8779,-11200,3342,-5275,157251,0,48130,0,-3532,0,-4045,0,-5128,0,-32087,0,difficult
108527,30978,5559,7349,8069,5596,-87044,-16616,-3618,-3814,-226,10541,-31242,-20681,-5224,-7221,-7672,-4247,-65026,39235,7302,-2288,2873,5792,55802,-33784,-4065,59916,-1606,12526,-3407,4933,-7446,10545,-14788,10039,easy
82073,16491,6915,7664,10158,15369,659081,161170,8528,4781,13537,13832,-68978,-10373,-114,3219,-7349,-9912,140819,98799,-1421,55677,2079,-4874,-728059,209797,-171543,109172,-8642,-1307,-1562,52458,-20886,9428,-23744,5038,difficult
292255,79008,1693,14058,18453,4526,-150877,215927,5648,24356,1055,7992,-220760,-33682,7666,8103,-12594,-2842,-213359,-25036,17203,-6748,-6530,-1108,-69883,7401,-249609,8646,2018,9537,-16253,-14851,-13649,6064,-10834,1734,easy
123889,38005,11003,11874,10537,21667,544315,26765,2148,-7043,-7807,-13930,639143,16069,24225,3568,-1792,-16656,611613,27664,13697,2466,-5424,-16671,94828,-27530,-10696,11595,22077,-10528,10611,-1102,6015,-3632,-2726,-15,difficult
487220,165197,31871,25389,13653,30696,-298301,-135801,-11751,-22565,-10495,-16736,-270894,-86659,-11470,-13614,-6710,-20696,-322049,-117154,-15797,-15426,-13165,-13015,27407,-51155,49142,-30495,281,-4327,8951,-1812,3785,-6455,-3960,7681,easy
38835,23526,3545,7641,10210,28602,-35452,-18754,-903,-5249,-8400,-23867,24507,-3039,4214,-5115,-9208,-23095,-37520,-20784,3815,-4846,-8680,-19313,59959,-62027,15715,-17745,5117,-399,134,269,-808,528,772,3782,difficult
107300,13018,4524,4152,4341,8351,-78815,1802,3830,-616,-149,-300,-92632,-2394,3306,1502,8523,48331,162364,168792,9964,1312,9264,42702,-13817,254996,-4196,171186,-524,6658,2118,-190,8672,741,48631,-5629,easy
14999,12322,3207,7758,12818,23416,-10835,-10928,-2461,1717,5445,8522,-4862,-5662,-163,-4821,-4637,12218,-8473,-7520,4705,191,-5271,-4696,5973,-3611,5266,-1858,2298,4868,-6538,5012,-10082,-634,3696,-16914,difficult
110875,25063,17841,8367,7704,41343,721440,345457,57430,-1461,3400,27681,367008,49461,-3304,28704,19247,-3131,178148,673,-697,918,-4064,-35586,-354432,-188860,-295996,-48788,-60734,2607,30165,-27786,15847,-23311,-30812,-32455,easy
742032,236155,76912,44605,28161,39029,-527745,-200188,-56527,-38464,-15804,-30967,958220,-62677,-63534,-24757,-472,32136,-398555,-143068,-3465,-33119,-2996,-3531,1485965,-1356775,137511,-80391,-7007,60069,13707,-8362,15332,-2524,63103,-35667,difficult
300397,30922,4289,8581,3899,7597,-270263,-17344,2010,-7614,-1845,-6129,947454,18795,8183,6222,3794,74,947454,18795,8183,6222,3794,74,1217717,0,36139,0,6173,0,13836,0,5639,0,6203,0,easy
82504,21180,8389,4380,4053,11400,-75653,-17537,16800,3986,14320,8320,-74273,-2514,-2446,-2580,7739,13569,-79899,-10655,-3292,-507,5885,4679,1380,-5626,15023,-8141,-19246,-846,-6566,2073,-6581,-1854,5249,-8890,difficult
464472,71437,13108,8794,18871,27223,-105534,-36161,-10449,-6976,-11589,-17969,-258226,-27833,2215,43350,7154,25926,1102175,-51973,43979,34619,-6667,-10223,-152692,1360401,8328,-24140,12664,41764,50326,-8731,18743,-13821,43895,-36149,easy
41199,28800,6165,6532,10399,44660,2066468,-2484,10335,-335,16951,-12104,19997,-27159,-5979,-2689,-8324,-40759,36374,659,-5899,-5053,-7611,-39806,-2046471,16377,-24675,27818,-16314,80,-2354,-2364,-25275,713,-28655,953,difficult
547942,137901,16178,14634,8525,10311,-396295,-25704,-5218,-11169,-4868,5200,-193649,-83671,-1472,-3274,-5688,-5365,-384829,-76734,51542,2915,12658,19327,202646,-191180,-57967,6937,3746,53014,7895,6189,-820,18346,-10565,24692,easy
56701,15120,2847,7893,5022,11595,211519,-7458,2328,-5007,1233,15478,-48150,-12538,-135,-5115,703,-7065,-49383,2783,-689,-2122,9008,8546,-259669,-1233,-5080,15321,-2463,-554,-108,2993,-530,8305,-22543,15611,difficult
1251284,100081,31273,17885,13735,11901,-1139805,-57412,-27963,-13055,-12473,-9405,117761,-54319,-8265,-5967,-972,8219,-1126562,-50803,-21771,-15563,-6987,-6929,1257566,-1244323,3093,3516,19698,-13506,7088,-9596,11501,-6015,17624,-15148,easy
6157,4416,4644,3139,7317,11526,4974,3649,-519,-1305,-3283,-6603,194224,16905,-3323,-873,-5232,-6102,11522,486,-2625,36480,40053,20533,189250,-182702,13256,-16419,-2804,698,432,37353,-1949,45285,501,26635,difficult
43094,8341,1537,2281,8149,16512,-37917,-6940,1372,-1471,-5364,-11993,62273,1528,2355,498,6093,24851,-34565,-7488,-714,953,-5235,-5343,100190,-96838,8468,-9016,983,-3069,1969,455,11457,-11328,36844,-30194,easy
201303,16856,6252,9797,10762,31027,-89225,12914,1561,1876,1487,3447,-200073,-14009,-4444,1638,309,-12040,-9413,54381,27819,32925,40325,5618,-110848,190660,-26923,68390,-6005,32263,-238,31287,-1178,40016,-15487,17658,difficult
827349,73570,17301,11145,18109,35354,-648198,-40174,-3680,-8312,-11070,-27477,-777986,-31657,-1870,-8509,-10253,-28471,-661147,-20460,14977,-5860,-13801,-20980,-129788,116839,8517,11197,1810,16847,-197,2649,817,-3548,-994,7491,easy
588599,88385,59759,12388,31190,14067,1004198,-41752,-6988,-250,-24042,709,-348255,310263,16001,-4702,-5799,4361,25528,-48154,-58371,-9953,-27626,-7234,-1352453,373783,352015,-358417,22989,-74372,-4452,-5251,18243,-21827,3652,-11595,difficult
149791,29534,7852,5582,4752,15352,-137240,29709,29310,1908,10641,9380,1117391,220014,-1500,-749,17734,-8270,-6249,15684,-3795,-2509,-1316,-14218,1254631,-1123640,190305,-204330,-30810,-2295,-2657,-1760,7093,-19050,-17650,-5948,easy
224227,12673,3463,3896,2088,8279,17255,19082,-616,9084,11827,-5091,1099839,234000,32212,46499,37111,26611,-83528,2882,2445,-2033,585,-7183,1082584,-1183367,214918,-231118,32828,-29767,37415,-48532,25284,-36526,31702,-33794,difficult
222359,48553,13886,16347,24916,21705,-143416,-14615,-7488,-5812,-19127,1759,-188025,-39095,-12149,-10887,-23491,-13972,-168487,-43592,-11236,-14304,-23447,-20242,-44609,19538,-24480,-4497,-4661,913,-5075,-3417,-4364,44,-15731,-6270,easy
57364,19186,7724,14464,8633,37345,16709,9861,15023,-9906,1386,3547,-49078,-6291,-3596,-10966,198,-28766,35278,-7143,-3559,-6073,-355,-29527,-65787,84356,-16152,-852,-18619,37,-1060,4893,-1188,-553,-32313,-761,difficult
172922,58333,21749,11048,13016,25117,-95069,-45556,-20407,-7225,-11444,-20096,-93308,-57468,-19048,-8456,-11101,-18650,-119574,-50390,-19872,-8868,-11354,-18675,1761,-26266,-11912,7078,1359,-824,-1231,-412,343,-253,1446,-25,easy
212126,215424,19337,12496,7614,15295,-92228,-192065,-13664,2360,-4592,-4072,424553,-32895,34082,38929,9455,14500,-173862,-203152,-15130,-6487,-5670,-7755,516781,-598415,159170,-170257,47746,-49212,36569,-45416,14047,-15125,18572,-22255,difficult
98788,19950,1384,4159,5989,13412,520895,4259,7235,719,-1490,-10681,35448,-2032,2048,-1586,-3499,-12660,-78064,-11877,3288,1313,208,-2718,-485447,-113512,-6291,-9845,-5187,1240,-2305,2899,-2009,3707,-1979,9942,easy
250127,57947,15070,10558,9544,10174,-104480,-49725,-10304,-5455,1158,654,-82975,-9301,-11679,9753,-2838,21824,-126965,-48075,-12389,-10393,-8273,-8467,21505,-43990,40424,-38774,-1375,-710,15208,-20146,-3996,-5435,21170,-30291,difficult
625478,99854,15876,25548,14087,10963,-534944,-85465,-5895,-23093,-10115,-10047,-424042,-82959,-4512,-17453,-9750,-6130,-326230,-60492,-3688,13502,11079,16461,110902,97812,2506,22467,1383,824,5640,30955,365,20829,3917,22591,easy
415734,75354,5444,4231,13375,28450,-385894,-47729,16455,-74,-2214,45608,-160107,-56440,-4295,-2647,-3386,-21338,-369413,-73450,-4712,-2780,-12381,-26331,225787,-209306,-8711,-17010,-20750,-417,-2573,-133,-1172,-8995,-66946,-4993,difficult
44458,7546,4372,3541,6452,7960,50424,2848,4889,-212,-4679,408,1513264,74868,5567,15520,15965,4058,-2475,19737,-1662,3380,-4147,-2561,1462840,-1515739,72020,-55131,678,-7229,15732,-12140,20644,-20112,3650,-6619,easy
277981,142649,27446,17459,11897,35737,714360,483968,148774,58923,111199,54841,1238387,-77581,-13701,6851,6562,-25341,-175701,-118286,-25851,-13898,-7754,-20003,524027,-1414088,-561549,-40705,-162475,-12150,-52072,-20749,-104637,-14316,-80182,5338,difficult
343648,122350,6774,5761,37579,17498,1664890,109725,39154,64723,41677,10526,-228480,-90774,-2846,15348,-21463,-12889,-320345,-76892,-1450,19020,-23837,32433,-1893370,-91865,-200499,13882,-42000,1396,-49375,3672,-63140,-2374,-23415,45322,easy
145467,9697,4393,7651,2447,3975,-89759,34367,10130,-4369,2956,-616,-120042,69245,3925,-1832,-55,-953,-72711,9075,-3107,-7061,-971,-1341,-30283,47331,34878,-60170,-6205,-7032,2537,-5229,-3011,-916,-337,-388,difficult
241288,129792,12431,7486,7754,19777,-90677,-97847,-5249,-3885,3869,-4461,-65823,-121961,-5772,-2567,-5389,-11374,-74043,-96131,27095,3984,-2133,920,24854,-8220,-24114,25830,-523,32867,1318,6551,-9258,3256,-6913,12294,easy
645776,50147,9877,11980,10599,18410,-611832,-14222,10672,-6083,-1006,-10305,-565105,111965,23854,-4087,-3621,-14158,-554385,-37572,-7777,-8792,-3828,-11904,46727,10720,126187,-149537,13182,-31631,1996,-4705,-2615,-207,-3853,2254,difficult
123731,50684,5316,6658,6003,5396,28742,-26082,-2640,-1413,-4031,-73,-73967,-19599,8756,1412,9620,10322,186938,-9527,845,-2655,-2523,-1660,-102709,260905,6483,10072,11396,-7911,2825,-4067,13651,-12143,10395,-11982,easy
18842,26075,8544,12633,5509,6371,6123,-20256,1209,4889,1902,4157,156951,34949,1209,-9239,-2105,2771,-11654,4260,-2154,-6710,5376,5067,150828,-168605,55205,-30689,0,-3363,-14128,2529,-4007,7481,-1386,2296,difficult
528436,31730,6723,12219,4022,17584,-420304,-14433,-2782,-6621,-1102,-13645,-102676,-16444,-434,-5323,-986,-6850,40590,-14482,-5020,-7142,-3113,-11319,317628,143266,-2011,1962,2348,-4586,1298,-1819,116,-2127,6795,-4469,easy
89781,31758,12661,8167,5588,6358,521049,100198,22338,194449,15437,11991,-70096,-15790,6269,-3243,5459,1198,-65816,71594,83317,20087,32247,17988,-591145,4280,-115988,87384,-16069,77048,-197692,23330,-9978,26788,-10793,16790,difficult
219978,77133,6208,6098,7762,5792,1338801,450295,42774,19107,18376,8530,-92282,-64264,-905,5352,6266,8352,-166357,-31374,17707,-3460,12044,906,-1431083,-74075,-514559,32890,-43679,18612,-13755,-8812,-12110,5778,-178,-7446,easy
420881,33447,8659,10496,6662,7497,10147,49407,17922,-8757,4358,-2269,-379685,-3754,-7250,-5390,-5222,-4399,-322230,-9347,-5978,24438,7855,7476,-389832,57455,-53161,-5593,-25172,1272,3367,29828,-9580,13077,-2130,11875,difficult
842472,76797,20258,27690,18229,24292,-353971,-60011,-9926,-12497,-11085,20312,-462832,-28206,-7161,10967,-7628,-10580,-680049,-52865,2477,-22895,-7360,221,-108861,-217217,31805,-24659,2765,9638,23464,-33862,3457,268,-30892,10801,easy
11849,16244,5032,6713,6849,6676,33685,12687,148,-3379,-5468,-2657,109201,18696,-1067,-4911,-1893,-5749,69418,5230,-2170,-4553,-3987,-3496,75516,-39783,6009,-13466,-1215,-1103,-1532,358,3575,-2094,-3092,2253,difficult
54606,55517,3862,4436,17776,12542,57100,-38970,7526,-1340,-14563,-9501,382131,11955,78888,3070,-8929,-527,-17766,-45492,7561,-2433,-15437,-9785,325031,-399897,50925,-57447,71362,-71327,4410,-5503,5634,-6508,8974,-9258,easy
612610,60014,24983,13166,13456,4530,-576059,-23736,-4368,-1543,-11161,-1769,-586764,-43082,-24745,-12736,-10589,-4075,-583149,15739,-16484,-10389,-11388,-1726,-10705,3615,-19346,58821,-20377,8261,-11193,2347,572,-799,-2306,2349,difficult
183026,25250,5317,2629,4941,21079,527503,50651,20612,15585,24137,47647,688781,-7520,5074,9717,-420,-10760,-111219,-8716,15549,1562,-3207,-19164,161278,-800000,-58171,-1196,-15538,10475,-5868,-8155,-24557,-2787,-58407,-8404,easy
204133,38566,16527,6562,8631,4823,-172637,-23385,-14831,-4806,-7506,-3914,800225,194578,242,2644,17409,8218,145339,31844,-10505,-1562,917,1513,972862,-654886,217963,-162734,15073,-10747,7450,-4206,24915,-16492,12132,-6705,difficult
88382,20424,5836,8102,6528,7526,31822,33507,1310,-2579,-975,663,-52599,-13641,-5157,-6375,-4261,-5046,2153543,905609,62804,10326,22368,9309,-84421,2206142,-47148,919250,-6467,67961,-3796,16701,-3286,26629,-5709,14355,easy
438031,67407,14535,10236,14708,14676,-326106,-15969,10578,5419,-105,-808,-358993,-61858,-12145,-8951,-14095,-12887,-350610,-33197,-8335,-3773,-10103,-6481,-32887,8383,-45889,28661,-22723,3810,-14370,5178,-13990,3992,-12079,6406,difficult
29800,6584,4921,4495,5272,5119,-27425,1269,-2891,5591,4529,25502,-17988,-480,9984,-1207,3775,22688,800,550,-2451,5875,4759,34282,9437,18788,-1749,1030,12875,-12435,-6798,7082,-754,984,-2814,11594,easy
426385,74077,45018,9474,5774,21894,-421829,-71506,-44543,-8913,-5365,-19314,-379150,-71684,-44462,-1726,-2257,-4491,-390060,-35043,-33447,-5831,-3881,-15791,42679,-10910,-178,36641,81,11015,7187,-4105,3108,-1624,14823,-11300,difficult
641118,92820,28776,11578,14804,13078,-489222,-42527,-23667,187,-8241,3300,-364757,-40578,-23555,9674,-1605,-1162,505705,167740,2575,38804,3381,36994,124465,870462,1949,208318,112,26130,9487,29130,6636,4986,-4462,38156,easy
817685,67227,74764,35786,11627,12622,-73132,230703,53479,-23125,6864,10753,-49150,67019,-45355,5703,-3903,14596,617104,118567,-58835,-22562,4393,-1391,23982,666254,-163684,51548,-98834,-13480,28828,-28265,-10767,8296,3843,-15987,difficult
353683,121779,8941,5195,11642,4002,-301148,-115145,-8715,-3412,-10630,-3365,-324745,-116232,-166,8390,-8689,395,-171130,-100228,-1080,-3796,-6325,861,-23597,153615,-1087,16004,8549,-914,11802,-12186,1941,2364,3760,466,easy
594415,81480,12040,17235,12478,16000,-427162,-57817,-8972,-13924,-7947,-10191,-360889,-33698,-8936,1857,-10401,-11082,-353569,-62430,-9277,-12456,-9342,-11923,66273,7320,24119,-28732,36,-341,15781,-14313,-2454,1059,-891,-841,difficult
