delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
47921,32703,8985,13609,17943,11334,43315,85404,-133,-8680,-12509,7855,3301,68054,-5497,3308,-13130,-7857,-9147,-24520,2149,-11790,-14712,-7524,-40014,-12448,-17350,-92574,-5364,7646,11988,-15098,-621,-1582,-15712,333,easy
768215,156797,46863,52875,41664,21761,-723788,-119849,-39122,-49931,-39641,-19914,449077,-34296,-29004,-18662,-32219,-14420,-377464,-51945,4816,-43219,-33770,-14310,1172865,-826541,85553,-17649,10118,33820,31269,-24557,7422,-1551,5494,110,difficult
212538,31068,12361,7202,9221,5119,-186214,-19435,-11295,4821,298,630,-129017,-20139,7311,357,-8649,-1851,-201457,-19438,42708,5251,-4801,2174,57197,-72440,-704,701,18606,35397,-4464,4894,-8947,3848,-2481,4025,easy
1473940,272975,12148,26313,18018,19345,-1221399,-231185,35259,-19592,-14825,232,-1444221,-253583,-10831,-24938,-16943,-17432,-1471916,-260988,28,-17745,-15547,-9324,-222822,-27695,-22398,-7405,-46090,10859,-5346,7193,-2118,1396,-17664,8108,difficult
458011,62976,24551,13792,7493,12716,-362991,-771,6457,-11042,454,-6145,-429463,-26671,-16997,-3361,328,-4406,-229183,25285,-23226,-4004,-2328,-6694,-66472,200280,-25900,51956,-23454,-6229,7681,-643,-126,-2656,1739,-2288,easy
95448,21282,7531,4523,2638,4737,-37778,410,317,-1119,1898,-2274,89352,-4484,-5165,-1792,2342,-1048,-73335,-806,972,9429,2210,-373,127130,-162687,-4894,3678,-5482,6137,-673,11221,444,-132,1226,675,difficult
161040,48753,7924,10117,18736,7104,-65335,-34994,-2380,-8821,-16564,-4080,-132665,-35895,-5797,-5940,-12131,-4191,-158905,-44289,-4944,-6120,-16723,-6120,-67330,-26240,-901,-8394,-3417,853,2881,-180,4433,-4592,-111,-1929,easy
47151,39444,8063,8353,11055,6215,-42880,-38296,-4385,-5773,-10011,-3452,-37390,-25861,16672,-873,856,4186,84518,-22645,-3957,-6690,-9435,-4114,5490,121908,12435,3216,21057,-20629,4900,-5817,10867,-10291,7638,-8300,difficult
688321,90189,17412,21698,8972,9028,-349738,-61024,-5083,-17332,-5491,-2215,-625475,-87202,-15932,-20283,-6047,-2461,-562861,-74216,-12762,-17222,-7775,-4969,-275737,62614,-26178,12986,-10849,3170,-2951,3061,-556,-1728,-246,-2508,easy
164383,69252,12436,7991,3905,4529,93905,-48820,-9189,-4323,-452,1024,-72833,-58285,-11427,-6921,-2650,-4225,-144060,-53352,-5489,-5063,884,-655,-166738,-71227,-9465,4933,-2238,5938,-2598,1858,-2198,3534,-5249,3570,difficult
272695,109689,60589,8354,15456,13088,-267217,-99048,-55504,18333,-1417,-3795,-83771,-99410,-58141,-8005,-14557,-12056,-121407,-97419,-53602,-3046,-13264,-6655,183446,-37636,-362,1991,-2637,4539,-26338,4959,-13140,1293,-8261,5401,easy
64361,18026,6969,8422,4516,6943,2110868,299572,29483,26007,13280,-1657,5383,-2438,-5267,-6011,-3639,-5915,143565,-3101,-930,4199,-3540,-5102,-2105485,138182,-302010,-663,-34750,4337,-32018,10210,-16919,99,-4258,813,difficult
184684,30433,8376,8925,4085,3792,73809,4107,-10,-4725,1453,-2229,-177630,-22095,-5085,-4377,-693,-1589,235747,1069,-4881,-5713,-1765,-1917,-251439,413377,-26202,23164,-5075,204,348,-1336,-2146,-1072,640,-328,easy
413843,87946,20574,8568,12526,7426,-378455,-41684,-17388,-3447,-8063,-4995,-402313,-77595,38132,3436,-1988,4991,-193602,-72987,-12884,-3707,-7096,-4644,-23858,208711,-35911,4608,55520,-51016,6883,-7143,6075,-5108,9986,-9635,difficult
273425,54215,10700,19653,11611,6831,405718,-29424,2566,-12574,-7847,-4707,-18597,-14754,-215,-15935,-8919,-4449,-257284,-44666,2827,-15936,-9681,-5623,-424315,-238687,14670,-29912,-2781,3042,-3361,-1,-1072,-762,258,-1174,easy
371212,56556,21357,6997,7041,12405,-369054,-48626,11550,-2477,-1590,-8639,-215670,-41303,-916,-790,-3725,-3581,-207641,-32370,-11011,1579,-5547,-6191,153384,8029,7323,8933,-12466,-10095,1687,2369,-2135,-1822,5058,-2610,difficult
50259,19195,7876,4982,5333,6729,-47501,-14029,9678,-346,-2250,-2563,-44324,-13992,-380,25626,-1177,1792,-48044,-10801,19431,6665,-249,1071,3177,-3720,37,3191,-10058,19811,25972,-18961,1073,928,4355,-721,easy
1008739,179129,11242,24648,22898,11747,-926753,-52115,-1082,-19250,-14000,-4627,-1003695,-172800,-9782,-21468,-21523,-9451,-762915,-168962,-7917,-20949,-19571,-5821,-76942,240780,-120685,3838,-8700,1865,-2218,519,-7523,1952,-4824,3630,difficult
364467,36714,9784,12582,3269,6844,-361487,-33168,-7485,-9637,-2426,-5200,-266212,10930,6373,4749,4248,3980,-259128,-17904,-1375,-7999,-1522,-4194,95275,7084,44098,-28834,13858,-7748,14386,-12748,6674,-5770,9180,-8174,easy
62294,39626,20494,7485,9200,7458,86297,-16865,-14941,190,-1854,-3193,11159,40806,-15272,-4463,-4311,-4506,1091321,54458,-11453,1528,648,-4050,-75138,1080162,57671,13652,-331,3819,-4653,5991,-2457,4959,-1313,456,difficult
924984,261817,39452,30841,25806,19456,-911793,-254413,-34229,-28914,-24121,-16018,-661918,-260090,-36832,-29549,-24255,-18550,-908385,-62587,-9212,-26889,-20416,-17388,249875,-246467,-5677,197503,-2603,27620,-635,2660,-134,3839,-2532,1162,easy
575790,257662,17946,19666,11977,13774,-543198,-239926,-10325,-12319,2467,7708,383958,-122654,19993,-11521,-3589,8898,640432,-188706,11870,-11268,994,-4409,927156,256474,117272,-66052,30318,-8123,798,253,-6056,4583,1190,-13307,difficult
177356,17733,4205,3435,6191,2123,-167216,-11416,103,898,-4013,-741,-168280,-2190,9466,7938,-132,2392,601805,8827,22969,6899,2731,14042,-1064,770085,9226,11017,9363,13503,7040,-1039,3881,2863,3133,11650,easy
297732,113548,21211,10426,3337,5482,-292234,-107902,-17967,-9073,-1782,-587,-185155,-97489,-13798,-7655,-1719,1099,-156823,-47491,-18303,-2349,-676,-3287,107079,28332,10413,49998,4169,-4505,1418,5306,63,1043,1686,-4386,difficult
188218,44855,10673,8027,3379,5735,-54825,-1724,6169,8741,8281,-2696,-125034,-33810,-9016,-4451,-1496,-2198,-72478,-18849,21273,-2566,2938,354,-70209,52556,-32086,14961,-15185,30289,-13192,1885,-9777,4434,498,2552,easy
387369,20649,12536,12616,6095,13674,-56632,290494,10895,21137,38170,4812,-383398,-12667,-9872,-10888,-2819,-10381,45959,68024,10732,-6362,1732,-4212,-326766,429357,-303161,80691,-20767,20604,-32025,4526,-40989,4551,-15193,6169,difficult
115372,52227,11074,7170,4935,4789,-9774,-29758,6117,-2676,-1985,-116,-89192,-43726,27995,7513,327,5511,21244,-47114,4855,-5276,2430,-2970,-79418,110436,-13968,-3388,21878,-23140,10189,-12789,2312,2103,5627,-8481,easy
58387,16178,9438,6691,4773,4508,-30253,-10207,-1237,-3507,-270,-469,29750,186564,28842,33419,776,4031,-56109,-8529,-6075,-6012,-3598,-1270,60003,-85859,196771,-195093,30079,-34917,36926,-39431,1046,-4374,4500,-5301,difficult
813916,84323,14192,8951,8038,4531,-775839,-78868,7474,-1617,4832,-1116,-557142,-67805,-12341,-3866,-5274,-3146,-793252,-79818,24040,35984,14994,15714,218697,-236110,11063,-12013,-19815,36381,-2249,39850,-10106,20268,-2030,18860,easy
774035,156214,25478,48161,26869,18301,-445534,13768,22390,-25448,-14384,-7811,-759401,-151738,-25012,-46168,-25681,-12148,-624965,-101561,-14651,-44372,-22624,-14977,-313867,134436,-165506,50177,-47402,10361,-20720,1796,-11297,3057,-4337,-2829,difficult
94985,36950,7849,4532,3908,6033,-35094,-15030,-7278,-499,-2772,-4399,-93405,-25185,-2821,4219,5709,2436,-92887,-24037,12367,532,33,10453,-58311,518,-10155,1148,4457,15188,4718,-3687,8481,-5676,6835,8017,easy
236467,62600,12474,37332,8127,8652,-221993,-50709,-2170,-34095,-909,2443,-226992,-55723,11851,-30634,-3166,2542,-43050,15822,20116,-18550,20647,6390,-4999,183942,-5014,71545,14021,8265,3461,12084,-2257,23813,99,3848,difficult
373894,37481,13478,4424,6168,3180,-289221,18269,28280,1307,18429,5831,-364563,-34711,-7286,-1415,-3844,-1847,-315184,-24014,9511,30038,35761,18668,-75342,49379,-52980,10697,-35566,16797,-2722,31453,-22273,39605,-7678,20515,easy
76031,29665,22113,5064,9533,4805,-60395,38329,-13104,5281,-5585,-3440,53407,-15074,-5536,2321,-6568,-3481,-73037,-17814,-12206,2955,-2230,5383,113802,-126444,-53403,-2740,7568,-6670,-2960,634,-983,4338,-41,8864,difficult
255434,105148,38780,18821,12353,16650,-234487,-98820,-30521,-11108,-7107,716,-143998,-83519,-36735,-16044,-9597,-14301,-246988,-85076,-28474,-13826,-3762,1386,90489,-102990,15301,-1557,-6214,8261,-4936,2218,-2490,5835,-15017,15687,easy
704464,133683,30275,11777,18015,13226,-701017,-120954,-19473,365,-8108,-5443,-689641,-109276,-10747,-4782,-11325,1674,-394979,-122044,-22403,-3716,-10751,-4272,11376,294662,11678,-12768,8726,-11656,-5147,1066,-3217,574,7117,-5946,difficult
155729,64409,18626,14044,6921,10285,-140490,-58920,-10843,1218,3999,-3717,-148609,-55420,27893,-1294,-977,-1643,-114680,-47191,-10508,-12084,-3928,-8938,-8119,33929,3500,8229,38736,-38401,-2512,-10790,-4976,-2951,2074,-7295,easy
330835,26528,14279,15310,8240,8087,-118434,-716,-4882,-12822,-3392,-2996,-256153,5009,-7563,-11409,-6331,-5922,-227646,16334,8010,-12312,-5166,-5022,-137719,28507,5725,11325,-2681,15573,1413,-903,-2939,1165,-2926,900,difficult
174323,20474,7606,4527,3513,2846,15993,4700,-5650,-2482,-1918,-1557,-83632,-17770,-1324,-4096,-3167,-2369,-127799,-6039,-6341,-3067,-2706,-2287,-99625,-44167,-22470,11731,4326,-5017,-1614,1029,-1249,461,-812,82,easy
63136,25432,3464,6332,3694,5263,24823,-15764,-1809,-5875,-1135,-2487,263204,5256,-1236,-5314,-330,342,-55870,-17825,-12,6659,-111,3439,238381,-319074,21020,-23081,573,1224,561,11973,805,219,2829,3097,difficult
329939,59611,22330,9392,10019,7071,-320349,-56166,-20246,-8673,-8997,-3472,-325674,-51876,-10287,-4125,1786,1708,-13115,-12346,10351,8095,9444,4201,-5325,312559,4290,39530,9959,20638,4548,12220,10783,7658,5180,2493,easy
194120,108272,14159,13882,8057,8260,-117133,-55437,5359,410,3481,-659,-163188,-77792,7435,-10110,-2882,-3330,63427,-72915,-11382,-11512,4264,3040,-46055,226615,-22355,4877,2076,-18817,-10520,-1402,-6363,7146,-2671,6370,difficult
99937,34568,11812,18401,5121,5016,350153,87200,-2334,64251,10414,4359,997676,24944,9692,-15355,-161,-1847,-12409,-29612,-3642,-18157,-1945,-2174,647523,-1010085,-62256,-54556,12026,-13334,-79606,-2802,-10575,-1784,-6206,-327,easy
251156,58143,15549,18398,29898,11848,-140927,35264,-10180,-15590,-23519,-8499,-56387,748,-7377,-12037,-27717,-6228,1609413,310051,23991,18874,-16883,9950,84540,1665800,-34516,309303,2803,31368,3553,30911,-4198,10834,2271,16178,difficult
467964,61380,32078,18149,8800,4896,-456367,-53320,-17206,-11581,-5064,434,-352781,-43617,-27329,-13572,56,-2326,-240926,-12864,-13390,-6969,18324,14403,103586,111855,9703,30753,-10123,13939,-1991,6603,5120,18268,-2760,16729,easy
145850,15788,9131,4135,4312,6963,1339071,94044,-6094,16735,7367,482,1614071,307288,26991,137182,10590,23611,40161,131484,32810,3215,4550,4721,275000,-1573910,213244,-175804,33085,5819,120447,-133967,3223,-6040,23129,-18890,difficult
99955,24227,13542,7207,4601,5977,997475,80490,35379,8395,2368,-1059,-96306,-16178,33847,7598,7752,6600,-95880,-8207,-10874,35278,5883,19350,-1093781,426,-96668,7971,-1532,-44721,-797,27680,5384,-1869,7659,12750,easy
251027,34308,9800,10480,4645,3416,-227979,-9870,29726,-2660,10124,5432,-122445,40554,-8430,-8596,-2748,-1943,-247731,-26595,-8627,-3969,-3394,-2563,105534,-125286,50424,-67149,-38156,-197,-5936,4627,-12872,-646,-7375,-620,difficult
1352087,222607,63771,27943,42110,30493,-533074,-182718,-41069,-11229,-38334,-20385,-983967,-140406,-50152,-13698,-33380,-13497,-1077547,-213259,-53927,-2655,-32710,-7396,-450893,-93580,42312,-72853,-9083,-3775,-2469,11043,4954,670,6888,6101,easy
130032,34280,11401,7852,8638,4540,-103026,-469,-9660,-3811,-3300,-1497,3003338,362629,27599,14805,10319,11854,-42703,-13339,-8029,-4967,-5129,-3683,3106364,-3046041,363098,-375968,37259,-35628,18616,-19772,13619,-15448,13351,-15537,difficult
69022,26631,25481,5276,6569,5905,122009,-5802,-21100,-2252,-4426,-5027,-66762,-10246,8099,6451,-1012,796,-1208,-4588,-3677,-2632,-3796,-2118,-188771,65554,-4444,5658,29199,-11776,8703,-9083,3414,-2784,5823,-2914,easy
62739,28865,5452,3674,6356,8048,-50530,-11875,8148,2979,15456,24,-53485,19119,36395,10863,8335,18463,34357,-14474,-1531,4655,-3853,-1735,-2955,87842,30994,-33593,28247,-37926,7884,-6208,-7121,-12188,18439,-20198,difficult
255306,125160,15455,13272,10172,9150,-128453,-81280,-10322,-6285,-2651,-6441,-239458,-120274,-14830,-10996,-4670,-3875,63506,55446,69313,-6734,-3592,4525,-111005,302964,-38994,175720,-4508,84143,-4711,4262,-2019,1078,2566,8400,easy
168398,72045,14118,9171,10966,13664,-93888,-35625,-5091,-3613,-4777,-10066,-51614,-22036,-10311,-3556,-8155,-8104,-156574,-42722,15918,45024,-7003,-7880,42274,-104960,13589,-20686,-5220,26229,57,48580,-3378,1152,1962,224,difficult
44358,15439,22647,5327,3260,3395,-37165,-12345,-7870,-2612,845,650,13553,19579,-11470,-3911,1941,-691,-20786,15607,-13570,-1425,2664,-1299,50718,-34339,31924,-3972,-3600,-2100,-1299,2486,1096,723,-1341,-608,easy
632347,45081,20810,11686,11506,5489,-629440,-29643,-8460,-4187,-4645,37,-526006,-16354,-8093,-8186,-7792,-3464,-533899,34034,-15312,-8370,-6729,-2913,103434,-7893,13289,50388,367,-7219,-3999,-184,-3147,1063,-3501,551,difficult
727552,46005,16054,20399,38140,15632,-318117,68154,-12946,-14772,-35494,-11610,-511158,29286,-615,7231,-31839,-11001,72442,49788,-443,49973,-18820,4992,-193041,583600,-38868,20502,12331,172,22003,42742,3655,13019,609,15993,easy
291090,42711,12682,5667,4407,7265,-222634,18069,-8242,-280,-2646,-4625,-286094,-39526,-4486,2997,1956,-5622,-280620,-34932,4300,3750,5814,7386,-63460,5474,-57595,4594,3756,8786,3277,753,4602,3858,-997,13008,difficult
323738,46366,8098,4846,7741,4840,732024,-12475,37135,52253,8227,23478,-183507,-28271,-1827,-3237,-4980,1005,-236439,-28161,-764,2430,-4095,2363,-915531,-52932,-15796,110,-38962,1063,-55490,5667,-13207,885,-22473,1358,easy
1466131,149992,93502,17003,22557,23281,-1072901,-15386,-80011,35701,-2415,-17718,-1392729,-69876,-86483,-5117,-16422,-16083,-1073764,133161,-40485,9709,-15492,-17104,-319828,318965,-54490,203037,-6472,45998,-40818,14826,-14007,930,1635,-1021,difficult
76031,20761,28476,15769,10512,8341,48035,29851,-22476,-12403,-1370,-3162,12313,-6462,-24014,-13632,-6087,-3470,-74326,-19284,-19614,-3532,-4902,-228,-35722,-86639,-36313,-12822,-1538,4400,-1229,10100,-4717,1185,-308,3242,easy
219207,35778,12828,14597,15690,5736,-181881,-30683,-1600,-10127,-14029,-1312,-217589,-33171,-11853,-12923,-13769,-1787,-217126,-23746,23697,-7443,-8904,9312,-35708,463,-2488,9425,-10253,35550,-2796,5480,260,4865,-475,11099,difficult
363895,75940,9932,6008,5721,3167,-248572,-61674,-4436,10579,4341,6499,164161,-37280,-4440,-3114,-3095,-2062,-217903,-54367,-6276,-743,-2985,-1609,412733,-382064,24394,-17087,-4,-1836,-13693,2371,-7436,110,-8561,453,easy
114066,33597,9890,7926,5763,5671,-89981,-14165,3467,6286,4184,-894,396436,-13105,-998,-4190,-1960,-3630,-22553,-23573,7651,-6544,-3435,-4406,486417,-418989,1060,-10468,-4465,8649,-10476,-2354,-6144,-1475,-2736,-776,difficult
270860,64439,74343,19459,12917,7984,1265902,108340,-31284,3667,11953,1748,-111976,90028,-68846,-13305,-7985,-4100,-245284,-34823,-65947,-11833,-10469,-4700,-1377878,-133308,-18312,-124851,-37562,2899,-16972,1472,-19938,-2484,-5848,-600,easy
1010683,87432,46802,24014,24155,15837,-449211,51980,11887,-9487,-15473,12208,-929928,-78752,-45473,-21727,-23279,-13314,-991389,-50368,-37890,-18846,-15720,5875,-480717,-61461,-130732,28384,-57360,7583,-12240,2881,-7806,7559,-25522,19189,difficult
148502,23977,4693,5296,4437,8187,-34765,20806,13445,-3233,-2067,-3616,983412,241904,18358,25072,12799,4652,6123,10025,6897,1445,408,-4895,1018177,-977289,221098,-231879,4913,-11461,28305,-23627,14866,-12391,8268,-9547,easy
279954,72088,6828,11467,4231,5503,-264634,-29105,2056,-7193,-102,-3931,-275218,-52307,35314,-8870,-305,368,-32497,-48151,1183,-7511,-604,-4025,-10584,242721,-23202,4156,33258,-34131,-1677,1359,-203,-299,4299,-4393,difficult
790071,65598,14648,8109,7655,6730,-710290,-40954,-6407,4421,-2089,1683,-650094,-41806,3371,-5021,-5990,-3897,-777738,-55584,-7925,-1462,-6647,-4295,60196,-127644,-852,-13778,9778,-11296,-9442,3559,-3901,-657,-5580,-398,easy
37696,15056,4385,2049,2963,2121,244467,260443,31416,3456,6253,898,663,-8498,4140,15718,536,-222,301612,66468,8571,-959,5550,3653,-243804,300949,-268941,74966,-27276,4431,12262,-16677,-5717,5014,-1120,3875,difficult
970812,93562,50114,32459,26985,26665,462995,70007,-11463,-13034,-13403,-20465,-905951,-78694,-48747,-31511,-23844,-25177,-769794,-72786,-40059,-26279,-24426,-24406,-1368946,136157,-148701,5908,-37284,8688,-18477,5232,-10441,-582,-4712,771,easy
450682,284087,22654,8671,10700,10248,-416330,-270803,-14312,-1707,-9188,-6899,-273779,-246730,-9457,-5240,-9207,-6540,-435409,-256350,-16618,3231,-5395,-2411,142551,-161630,24073,-9620,4855,-7161,-3533,8471,-19,3812,359,4129,difficult
515329,52046,20585,13250,12743,8551,8618,692487,16261,16202,19472,13133,-511312,-50512,-18337,-9956,-10016,-3734,-322388,-7729,-42,-9712,-6606,-5998,-519930,188924,-742999,42783,-34598,18295,-26158,244,-29488,3410,-16867,-2264,easy
419257,59863,16630,9486,6462,3696,-376430,24337,-4239,-474,2583,323,-374645,-44624,730,-8008,-2928,-537,-399121,-24855,7830,82344,5669,5625,1785,-24476,-68961,19769,4969,7100,-7534,90352,-5511,8597,-860,6162,difficult
