delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
528092,107661,12439,53361,17674,18349,566297,-47674,4009,-48909,-13962,-15789,-389155,-97923,-11219,-52283,-16767,-17700,431768,92868,9689,-21141,4660,-9925,-955452,820923,-50249,190791,-15228,20908,-3374,31142,-2805,21427,-1911,7775,difficult
923470,164881,59486,34922,23781,14930,-736718,-142908,-58760,-24417,-18087,-5058,-746669,-106469,-50280,-15771,-13392,-7420,-881805,-143577,-44630,14643,-9216,-5683,-9951,-135136,36439,-37108,8480,5650,8646,30414,4695,4176,-2362,1737,easy
812687,235347,102745,28527,26457,19016,-590602,-109001,-79699,-4376,-9380,-4135,-65259,-78403,-95748,-18369,-14507,-6350,-469800,59166,28275,-19192,44640,9440,525343,-404541,30598,137569,-16049,124023,-13993,-823,-5127,59147,-2215,15790,difficult
586210,70995,14369,5339,7195,5742,89760,52479,7539,13297,17279,-1142,62861,193473,2437,34198,25503,12233,381235,35599,-551,13282,7434,10219,-26899,318374,140994,-157874,-5102,-2988,20901,-20916,8224,-18069,13375,-2014,easy
1401521,382265,15815,37716,17060,20405,-1276206,-379895,-15443,-35817,-15207,-19194,-892807,-277203,60096,-22400,-2627,-4363,127299,-245717,43038,29751,9997,-5282,383399,1020106,102692,31486,75539,-17058,13417,52151,12580,12624,14831,-919,difficult
190164,75104,12198,8841,4970,3882,884178,-40804,1250,3842,6271,11023,-76833,-8937,-7293,-4775,2180,-1556,1827721,3165,-3180,31029,12934,3376,-961011,1904554,31867,12102,-8543,4113,-8617,35804,-4091,10754,-12579,4932,easy
1883983,211050,46952,35181,17309,9173,-685051,-98388,-21488,-23067,-12667,-1902,-1722806,-201404,-43190,-16185,-15785,-6774,-1414447,-76478,-5069,-22605,-2284,-2525,-1037755,308359,-103016,124926,-21702,38121,6882,-6420,-3118,13501,-4872,4249,difficult
816200,88583,14817,19161,8768,11920,-623081,-74471,-8517,-17568,-6309,-9048,116364,-9210,-12430,-4954,13123,-5316,-252912,-16092,35742,-6902,4795,-3525,739445,-369276,65261,-6882,-3913,48172,12614,-1948,19432,-8328,3732,1791,easy
1253818,257520,72196,19189,20573,23600,-789199,-194580,-53557,-9365,-18577,-17662,-873156,-196655,-65235,12096,-17648,-19778,-1113817,-225055,-55717,-16590,-12441,-21275,-83957,-240661,-2075,-28400,-11678,9518,21461,-28686,929,5207,-2116,-1497,difficult
1793612,178080,71209,21237,26353,23562,-1042460,-73306,4852,-3655,-17754,-19829,-831756,305235,-11278,74889,34426,32200,-918425,2890,-46801,-15123,-7055,-6655,210704,-86669,378541,-302345,-16130,-35523,78544,-90012,52180,-41481,52029,-38855,easy
1127750,122443,22956,33249,14043,15056,2505545,126216,29298,102542,19287,3027,208454,-15222,2140,6934,-7186,-6642,-726350,-103359,-14763,-29973,-10881,-12826,-2297091,-934804,-141438,-88137,-27158,-16903,-95608,-36907,-26473,-3695,-9669,-6184,difficult
330736,118065,9062,13305,7343,4765,99030,203760,69464,80422,18019,37059,24760,-1666,740,2581,625,255,887463,129788,138971,51846,18117,18751,-74270,862703,-205426,131454,-68724,138231,-77841,49265,-17394,17492,-36804,18496,easy
916040,208535,19880,12244,19852,10176,-797137,-30347,1578,-3297,-12411,8594,-804374,-182245,-11427,-7145,-18561,-6549,68890,508989,48916,53949,23197,-2396,-7237,873264,-151898,691234,-13005,60343,-3848,61094,-6150,41758,-15143,4153,difficult
775254,131785,26659,10170,8608,4782,1090935,35210,28981,73145,54982,4145,-613828,-77819,51863,57982,33643,13704,-733221,19587,-16847,-2481,-5684,-1264,-1704763,-119393,-113029,97406,22882,-68710,-15163,-60463,-21339,-39327,9559,-14968,easy
1627121,253598,67031,26177,21476,30091,-516678,-18654,-56574,64264,4498,-21091,-135650,-166016,-54443,-20017,-15903,-24923,-1602957,-219469,-62662,-22645,-19593,-28380,381028,-1467307,-147362,-53453,2131,-8219,-84281,-2628,-20401,-3690,-3832,-3457,difficult
1438109,620153,36382,28721,24698,14812,-1393093,-599735,-31449,-22264,-22208,-12575,-1268005,-553654,-32051,-25273,-23815,-10519,-743324,-598484,-33274,-25456,-17578,-12435,125088,524681,46081,-44830,-602,-1223,-3009,-183,-1607,6237,2056,-1916,easy
931373,420744,59893,45655,10264,6590,-572516,-312579,-37898,40679,-5127,3871,572895,-199887,-50876,-12609,1345,9683,67819,-340215,-34423,-40015,-4884,3720,1145411,-505076,112692,-140328,-12978,16453,-53288,-27406,6472,-6229,5812,-5963,difficult
1185933,602546,183784,106114,26037,30026,-1144179,-581882,-180885,-103715,-24220,-28725,-1094760,-587304,-181446,-102451,-25502,-28891,2199895,-21133,-93286,-92482,11638,-12756,49419,3294655,-5422,566171,-561,88160,1264,9969,-1282,37140,-166,16135,easy
873494,35742,14318,5786,3689,11259,491969,9020,-8461,16880,-682,-5078,-750434,-25071,-13867,-3347,-3056,-9581,-189955,-26780,7609,4737,-1181,-7886,-1242403,560479,-34091,-1709,-5406,21476,-20227,8084,-2374,1875,-4503,1695,difficult
942851,173889,33017,29514,6974,17311,-59822,-84471,-23346,-20589,1302,-12383,-759935,-105857,268,-17827,-2208,-8090,43542,83617,44449,-21251,7010,-8082,-700113,803477,-21386,189474,23614,44181,2762,-3424,-3510,9218,4293,8,easy
1270294,138759,39335,25234,5516,5705,-421995,-29695,42784,11964,17739,10584,187695,1534,-9553,1737,19866,17449,442491,-67429,14602,15858,23017,486,609690,254796,31229,-68963,-52337,24155,-10227,14121,2127,3151,6865,-16963,difficult
830151,66343,23061,28775,12393,8915,-517678,436716,31096,75508,42885,16088,713139,430047,13550,691,3011,9958,-801966,-63399,-22004,-28368,-12008,-8594,1230817,-1515105,-6669,-493446,-17546,-35554,-74817,-29059,-39874,-15019,-6130,-18552,easy
823795,53796,17231,7551,8566,5484,-117936,223896,-11901,36664,1082,3429,-152198,9679,-7806,6819,4268,2411,-706705,-32633,-12325,-5186,-6681,-2837,-34262,-554507,-214217,-42312,4095,-4519,-29845,-12005,3186,-10949,-1018,-5248,difficult
616424,64987,43098,24856,14516,12502,983781,80530,41,-10680,-9816,490,-422428,733108,134931,97834,61383,28953,-457884,-50807,-35046,-23047,-10449,-8720,-1406209,-35456,652578,-783915,134890,-169977,108514,-120881,71199,-71832,28463,-37673,easy
708502,179997,24873,15860,11593,10783,545156,169556,10821,21158,25681,14134,-653798,203881,30847,-1545,-5546,2740,140736,581267,47449,-6289,142,3603,-1198954,794534,34325,377386,20026,16602,-22703,-4744,-31227,5688,-11394,863,difficult
1025227,108631,52274,53384,19440,24410,1214302,-52829,-25992,-3405,-12428,-15703,-386272,-47216,-34434,-44546,-15270,-15687,-941441,-96960,-36613,-50272,-15872,-23161,-1600574,-555169,5613,-49744,-8442,-2179,-41141,-5726,-2842,-602,16,-7474,easy
360940,245529,28631,16978,10940,9038,1949341,61696,12418,8687,-2353,911,-19471,-199974,29083,-11490,-1549,-1185,88170,-218076,-22396,-12870,-8444,-2292,-1968812,107641,-261670,-18102,16665,-51479,-20177,-1380,804,-6895,-2096,-1107,difficult
600646,182513,111606,73669,18135,25268,-366101,-117637,-91583,-67544,-9663,-21485,164199,-86927,-95045,-62081,-13680,-22330,194777,-208,-88061,-52940,1543,-4686,530300,30578,30710,86719,-3462,6984,5463,9141,-4017,15223,-845,17644,easy
319308,146287,18611,5840,6483,4627,1758189,-55156,113430,44881,30729,19805,251517,-113611,-16854,-3309,8498,12205,329853,-85802,14593,5142,6058,2652,-1506672,78336,-58455,27809,-130284,31447,-48190,8451,-22231,-2440,-7600,-9553,difficult
552569,56173,31514,8693,6063,3949,1326782,923158,3269,52999,7390,24178,-382905,7578,-18087,-2040,-3549,-2717,-502819,-21932,-28141,-2432,-3803,-31,-1709687,-119914,-915580,-29510,-21356,-10054,-55039,-392,-10939,-254,-26895,2686,easy
755017,270020,9522,11787,24615,7739,894204,-153628,100051,1889,-5395,6609,-287887,-240983,-3512,-6864,-19839,-3661,309018,-215338,-916,-6356,-7549,5962,-1182091,596905,-87355,25645,-103563,2596,-8753,508,-14444,12290,-10270,9623,difficult
400423,68036,8707,13777,6011,7290,1474778,270712,79353,16129,3498,9624,-385135,-62699,-7899,-11260,-2271,-4037,515646,14171,31716,13162,5,-3083,-1859913,900781,-333411,76870,-87252,39615,-27389,24422,-5769,2276,-13661,954,easy
1013304,157030,17464,31812,11905,18990,-681938,68282,41732,-12209,25392,5345,-970429,-151273,-16493,-30828,-10610,-18553,-970429,-151273,-16493,-30828,-10610,-18553,-288491,0,-219555,0,-58225,0,-18619,0,-36002,0,-23898,0,difficult
996618,297299,124186,42796,33719,23731,-874080,-268966,-121267,-39776,-32997,-21148,-345553,-271592,-117891,-41112,-29999,-21653,-869674,-279081,-120876,-39735,-32639,-21020,528527,-524121,-2626,-7489,3376,-2985,-1336,1377,2998,-2640,-505,633,easy
1092151,350685,75741,103328,30383,25671,409311,-340778,-74533,-99375,-27119,-23100,-1054732,-332516,-71979,-101641,-29762,-24628,-968159,-239019,-64873,-100012,-27532,-23408,-1464043,86573,8262,93497,2554,7106,-2266,1629,-2643,2230,-1528,1220,difficult
360465,296268,7985,8856,22541,9156,1553500,45089,81138,60394,-10129,21181,-97130,-202420,3507,-3713,-20219,-5020,1098550,-13036,63611,100653,-9255,23274,-1650630,1195680,-247509,189384,-77631,60104,-64107,104366,-10090,10964,-26201,28294,easy
558079,71655,13131,10297,2280,3495,1430700,28110,61257,22024,4238,7850,189577,170829,36982,6531,8791,10010,-227271,-4657,-4821,-6794,1927,1033,-1241123,-416848,142719,-175486,-24275,-41803,-15493,-13325,4553,-6864,2160,-8977,difficult
965265,163341,69462,16966,14392,23089,-593515,-103919,-52499,-14473,-8106,-16913,-346564,-100788,-48312,-3039,-4520,-18732,210215,129524,-33680,33859,-955,-10718,246951,556779,3131,230312,4187,14632,11434,36898,3586,3565,-1819,8014,easy
94803,27730,6054,4379,3921,3669,1196069,145257,161946,26242,6455,24035,1643827,777489,285007,156545,30147,37676,227015,1707,-4617,-2373,-997,-2338,447758,-1416812,632232,-775782,123061,-289624,130303,-158918,23692,-31144,13641,-40014,difficult
1029169,98524,28700,28724,11987,17344,-685821,-55704,-12207,-10621,-8720,-10450,17506,-68585,-17510,-19344,-7453,12164,-354910,11567,-18856,-3480,-7840,6547,703327,-372416,-12881,80152,-5303,-1346,-8723,15864,1267,-387,22614,-5617,easy
629584,86593,25680,7248,6486,7462,841110,743802,-13350,16792,7211,40153,-269084,82173,2838,6409,-1660,1357,-603471,-63202,-23941,-4866,-5363,-5173,-1110194,-334387,-661629,-145375,16188,-26779,-10383,-11275,-8871,-3703,-38796,-6530,difficult
430693,20279,6642,4713,2264,1892,810171,205397,94181,48731,12284,11174,-38453,71246,13599,20824,19625,2944,-229561,-12625,-3954,-4177,-1533,-960,-848624,-191108,-134151,-83871,-80582,-17553,-27907,-25001,7341,-21158,-8230,-3904,easy
1174529,517943,129485,145108,54044,32218,317501,-182444,-80195,-6840,-19810,-977,209565,-434885,-124686,-106127,-34489,-16375,643760,-363611,-112586,-107965,-46035,-24802,-107936,434195,-252441,71274,-44491,12100,-99287,-1838,-14679,-11546,-15398,-8427,difficult
706417,135201,93162,20358,22532,23974,402316,196384,-69724,169970,8503,8796,57241,-100061,-81198,-11964,-17828,-21837,747516,12406,-18192,62318,32731,3387,-345075,690275,-296445,112467,-11474,63006,-181934,74282,-26331,50559,-30633,25224,easy
873441,121356,23203,33782,16612,7315,1110261,-107766,-19693,-24073,-10957,-5198,195406,-23997,-13691,-7434,4883,-917,-671416,-90017,-16328,-25398,-15223,-4077,-914855,-866822,83769,-66020,6002,-2637,16639,-17964,15840,-20106,4281,-3160,difficult
947604,53016,25563,39162,23456,19048,-485545,41439,-10859,-18421,-14023,-15451,-883196,-28646,-22513,-37106,-21116,-18190,-359334,130088,-15909,6016,-12998,-14538,-397651,523862,-70085,158734,-11654,6604,-18685,43122,-7093,8118,-2739,3652,easy
286372,80222,20101,9202,6269,10319,1802959,601271,5977,147475,63702,25771,2027164,231907,190178,78135,16756,80272,104521,171645,121449,57320,37356,3764,224205,-1922643,-369364,-60262,184201,-68729,-69340,-20815,-46946,20600,54501,-76508,difficult
688573,350147,49827,35218,46325,21897,-138294,-265557,-18278,13794,-40085,-1301,-62089,-237067,-34535,-11034,-41092,-9930,1305180,-140001,144897,57835,30447,3450,76205,1367269,28490,97066,-16257,179432,-24828,68869,-1007,71539,-8629,13380,easy
802938,270510,199760,56181,40871,46115,-43442,-253500,-178101,-50207,-33842,-43311,-48774,-20837,-187366,-38422,-33773,-34364,-531859,-236588,-191796,-31615,-35010,-42417,-5332,-483085,232663,-215751,-9265,-4430,11785,6807,69,-1237,8947,-8053,difficult
2311730,405933,189583,60584,39611,41894,-124857,276688,-165311,68303,-17195,-15135,-2212231,-352331,-164042,-51314,-33678,-35730,-1065154,-306280,-148789,-53479,-30968,-34466,-2087374,1147077,-629019,46051,1269,15253,-119617,-2165,-16483,2710,-20595,1264,easy
1061336,112236,25097,22018,12464,9857,454921,-1621,21335,9086,15136,14854,-555393,-53556,-613,-14913,-11112,-6492,-734512,-77560,-10732,-12843,-9443,-5294,-1010314,-179119,-51935,-24004,-21948,-10119,-23999,2070,-26248,1669,-21346,1198,difficult
677991,128430,22625,14576,10255,6399,-102538,-57135,-15203,-9956,-7741,-1492,1416056,-82105,-18339,17606,-5261,9340,-476109,-100881,-10775,-10315,-6748,-3757,1518594,-1892165,-24970,-18776,-3136,7564,27562,-27921,2480,-1487,10832,-13097,easy
422713,105876,25671,15546,15903,7185,-106370,-1714,15029,-11187,-9764,-2669,-140986,82199,19412,10049,-5829,3163,-121297,22048,21290,35881,-3291,-514,-34616,19689,83913,-60151,4383,1878,21236,25832,3935,2538,5832,-3677,difficult
654906,451082,11173,17719,30852,26362,111965,-241454,82215,1685,-8547,-2061,-642776,-435887,-9848,-13197,-30606,-25814,1048875,-319129,4335,5630,-15210,-16406,-754741,1691651,-194433,116758,-92063,14183,-14882,18827,-22059,15396,-23753,9408,easy
779433,274833,64278,41088,36701,34891,-558942,-179004,-47389,-29343,-12643,-9854,-701860,-262102,-62880,-32722,-31076,-32756,-74080,45204,-42366,5373,34756,-9760,-142918,627780,-83098,307306,-15491,20514,-3379,38095,-18433,65832,-22902,22996,difficult
