delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
550178,119026,21073,22937,15088,23720,-543430,-114700,-12231,-9353,1734,-1585,-482920,-73695,17678,-667,-5459,-19066,897893,-84773,-5703,-5202,468,-13622,60510,1380813,41005,-11078,29909,-23381,8686,-4535,-7193,5927,-17481,5444,easy
64627,29067,21273,5595,6049,19035,-53597,-9370,-20231,-1038,1541,27916,632823,6665,-910,25631,5257,-13144,290173,148781,23354,26168,11552,29874,686420,-342650,16035,142116,19321,24264,26669,537,3716,6295,-41060,43018,difficult
54624,19956,12470,6635,7042,13413,210974,-5809,2495,9545,858,-3098,608361,4070,-4328,-2487,183,-2432,789335,320468,53086,4326,21111,13793,397387,180974,9879,316398,-6823,57414,-12032,6813,-675,20928,666,16225,easy
38255,38479,9104,6387,6429,18267,123042,-32245,-571,-1563,-3144,-11928,126460,-33552,-7822,-4937,-5150,-16942,-33936,-35501,-7460,569,-1254,-13243,3418,-160396,-1307,-1949,-7251,362,-3374,5506,-2006,3896,-5014,3699,difficult
800379,134800,26481,19006,30969,19723,-608882,-127444,-23487,-17667,-29268,-16128,-353250,-101340,-20124,19362,-6816,17845,-738565,-130211,-24328,-16933,-27232,-15517,255632,-385315,26104,-28871,3363,-4204,37029,-36295,22452,-20416,33973,-33362,easy
833370,48478,31803,17818,6521,13180,-681049,22911,-18728,-15313,13905,-6728,-201313,104316,-6948,4370,-1164,32183,-824458,-38894,-28972,-15686,11363,5830,479736,-623145,81405,-143210,11780,-22024,19683,-20056,-15069,12527,38911,-26353,difficult
1075393,48575,6272,23222,9908,22952,1686651,68746,66671,6751,5827,53979,-1072040,-44005,1296,-18645,-6228,17309,-993385,-15357,-884,-9489,2551,-12608,-2758691,78655,-112751,28648,-65375,-2180,-25396,9156,-12055,8779,-36670,-29917,easy
188829,130573,38984,16445,9926,25256,22876,-115700,-36757,-14183,-8355,-23023,-182328,-125404,-35880,-9132,-6405,86835,-186304,-122972,-36025,-10784,-2820,7503,-205204,-3976,-9704,2432,877,-145,5051,-1652,1950,3585,109858,-79332,difficult
263304,45371,14468,5378,2494,7796,1515373,100671,4398,5173,5166,4830,-250803,8893,13952,23372,9535,16831,-241091,3853,20267,17806,24812,25683,-1766176,9712,-91778,-5040,9554,6315,18199,-5566,4369,15277,12001,8852,easy
212840,74074,7528,11511,13326,35104,-130258,-50498,-4680,-8774,-11899,-32871,-120646,19178,2603,8309,12320,-20612,-134172,-44337,-2005,-3998,11697,2180,9612,-13526,69676,-63515,7283,-4608,17083,-12307,24219,-623,12259,22792,difficult
1168005,57312,25077,18823,14561,15741,-638021,10353,-7871,21794,3572,22557,-629619,-17136,-14497,15963,-6688,-4901,-1132452,6951,43065,-4369,-1062,3216,8402,-502833,-27489,24087,-6626,57562,-5831,-20332,-10260,5626,-27458,8117,easy
1308752,78771,20444,16167,10949,21244,-797282,144682,10006,25945,23298,68728,-1307189,-77878,-19645,-15314,-5212,-14962,-1214101,-28004,12620,-11553,-1208,17965,-509907,93088,-222560,49874,-29651,32265,-41259,3761,-28510,4004,-83690,32927,difficult
834993,146350,25975,19237,11185,29495,995026,20828,26491,31459,-4251,720,-808950,-123101,-22901,-14226,-3233,-20143,-685431,-86159,-18752,-5819,-2513,12345,-1803976,123519,-143929,36942,-49392,4149,-45685,8407,1018,720,-20863,32488,easy
306388,42626,24618,9438,9651,19658,907494,92143,-12672,3650,17644,17251,-302630,-39716,-19996,-4372,-5496,-14229,-301105,-31775,-22576,-4429,296,-10033,-1210124,1525,-131859,7941,-7324,-2580,-8022,-57,-23140,5792,-31480,4196,difficult
727368,58491,12324,21644,9103,30594,785697,177142,2201,30919,20897,32053,-707176,-55923,-4226,-19627,-4209,-19784,-633397,-3209,6098,-17142,-2321,-26115,-1492873,73779,-233065,52714,-6427,10324,-50546,2485,-25106,1888,-51837,-6331,easy
413296,80955,28786,13551,5607,11677,-284459,-64609,-23363,-9872,-4087,-1026,-297656,-38304,-27817,-12323,2227,360,-306590,-62371,-15515,-6857,8447,-6671,-13197,-8934,26305,-24067,-4454,12302,-2451,5466,6314,6220,1386,-7031,difficult
219077,15790,8712,10792,15509,20321,-31978,20589,61321,22301,11090,43709,-203639,-5337,-4966,-3610,-146,8457,-203741,-5940,-2404,-6172,-10434,16206,-171661,-102,-25926,-603,-66287,2562,-25911,-2562,-11236,-10288,-35252,7749,easy
847954,92388,11402,21619,3335,25277,-721738,-84774,-10083,-15142,-2287,-21998,-844257,-66551,-7695,-8726,13692,24311,-844317,-73768,-1842,-5053,3603,-3451,-122519,-60,18223,-7217,2388,5853,6416,3673,15979,-10089,46309,-27762,difficult
718792,100426,21852,15324,9092,45313,543407,30153,22695,-13264,9968,-32760,448594,-57285,-3437,-4919,-2905,-31415,-607285,-90902,-20574,-14939,-8194,-41305,-94813,-1055879,-87438,-33617,-26132,-17137,8345,-10020,-12873,-5289,1345,-9890,easy
231327,32488,6009,6773,3958,6328,484462,225194,74495,37807,39089,29604,28265,-21094,-3361,-5989,-2678,-1154,-156480,4333,-1028,-3920,-1154,2772,-456197,-184745,-246288,25427,-77856,2333,-43796,2069,-41767,1524,-30758,3926,difficult
460382,48958,22749,21060,16536,32005,-402834,-17041,-14643,-19833,-9725,-23671,-443860,-37623,-18750,-3243,9077,-10903,-414488,-26748,-9002,12002,16713,-8963,-41026,29372,-20582,10875,-4107,9748,16590,15245,18802,7636,12768,1940,easy
780196,76074,20360,17974,7740,31441,-536452,23205,-860,473,4969,-20984,-28452,37301,-3951,4865,20605,9083,-729881,-56973,-2637,-5065,9559,-15184,508000,-701429,14096,-94274,-3091,1314,4392,-9930,15636,-11046,30067,-24267,difficult
12886,16756,4942,3981,13086,20029,98365,249,-820,809,-10465,-1749,-6065,-1382,-3179,2859,-2023,9421,112138,2504,-2892,-2385,-11823,-9778,-104430,118203,-1631,3886,-2359,287,2050,-5244,8442,-9800,11170,-19199,easy
419995,63023,7981,8943,4414,6168,888937,350929,44351,-4007,45417,27300,-348191,-57969,4773,-994,-3348,2797,-415711,-45869,3744,1303,18680,35929,-1237128,-67520,-408898,12100,-39578,-1029,3013,2297,-48765,22028,-24503,33132,difficult
309590,39481,14379,13419,13049,15801,-43254,9931,-10813,-5978,-11073,-6844,-267931,-13385,248,-10113,-7512,-5298,93817,154452,-7168,13042,2380,12778,-224677,361748,-23316,167837,11061,-7416,-4135,23155,3561,9892,1546,18076,easy
160385,22975,7903,4218,6274,11325,-136613,-18927,-2493,13675,2106,33825,-137198,-21051,-5074,-2876,-2470,1937,1202022,282090,54375,12791,24718,46368,-585,1339220,-2124,303141,-2581,59449,-16551,15667,-4576,27188,-31888,44431,difficult
169076,29766,7975,8327,12059,16703,-66889,-4616,10664,-16,-7881,-11411,1230712,112927,15112,18207,45273,8957,-161581,-7920,-3420,-5783,-6007,-861,1297601,-1392293,117543,-120847,4448,-18532,18223,-23990,53154,-51280,20368,-9818,easy
107630,24202,7227,7504,14448,21984,-100226,-12371,-3064,2305,-6242,46709,-101016,-21900,-1253,7606,-9103,15079,-102541,-15684,171,10754,-5505,17952,-790,-1525,-9529,6216,1811,1424,5301,3148,-2861,3598,-31630,2873,difficult
879645,34081,7421,18852,8528,13007,-92685,234902,9219,1511,7164,73488,-228984,126085,73228,926,2745,29800,778157,121443,9247,2263,7164,34317,-136299,1007141,-108817,-4642,64009,-63981,-585,1337,-4419,4419,-43688,4517,easy
208941,126941,37049,4167,5757,18928,1749984,6451,18698,79193,46014,53136,-163745,-92501,-34023,-3155,-4071,-16158,1608888,-77640,2969,37648,27391,30447,-1913729,1772633,-98952,14861,-52721,36992,-82348,40803,-50085,31462,-69294,46605,difficult
630361,42773,3293,7465,3647,9661,-347604,-3664,36214,-4308,7725,4493,-527027,-28297,1736,3980,-327,616,-613506,-7893,19576,14718,18768,35938,-179423,-86479,-24633,20404,-34478,17840,8288,10738,-8052,19095,-3877,35322,easy
718617,34846,23818,20430,12049,14302,-563386,37505,5069,-4578,1954,89508,-673521,714,-22821,-15958,-9959,-711,-710023,-24682,-21657,-19169,-8663,-7242,-110135,-36502,-36791,-25396,-27890,1164,-11380,-3211,-11913,1296,-90219,-6531,difficult
572125,50220,14848,15090,5926,7397,-558011,-48424,-11890,-13689,-5127,23634,-562622,-38871,-12478,-11590,9261,33457,-470187,-26420,-12541,-14237,-3700,2694,-4611,92435,9553,12451,-588,-63,2099,-2647,14388,-12961,9823,-30763,easy
312064,32688,9511,6876,10276,9271,112632,172481,107567,-2276,22815,34444,2854519,407984,-9,18647,8848,5297,-301587,-21839,-5578,-4567,-3837,3053,2741887,-3156106,235503,-429823,-107576,-5569,20923,-23214,-13967,-12685,-29147,-2244,difficult
570472,41406,20132,12873,9142,17415,-549589,-3562,-4559,-4918,16813,65810,-478458,-7548,-15275,13298,-2637,31504,-541685,-35537,-18857,-10461,-7952,469,71131,-63227,-3986,-27989,-10716,-3582,18216,-23759,-19450,-5315,-34306,-31035,easy
709194,207860,57378,33442,15542,22557,-2033,-96309,-53889,-23767,2693,9614,-619764,-194850,-53456,-29490,-12611,-12800,308346,-168443,-47572,-29752,-574,-7187,-617731,928110,-98541,26407,433,5884,-5723,-262,-15304,12037,-22414,5613,difficult
858631,155863,48501,35811,18978,27306,-657387,-49178,-21619,-14724,-1775,15886,906423,-110826,-32099,-23915,-8828,-18001,-658365,-143251,31129,34231,44056,21668,1563810,-1564788,-61648,-32425,-10480,63228,-9191,58146,-7053,52884,-33887,39669,easy
489975,126011,12314,12615,15361,10270,-285317,-101657,-11939,11678,28523,135617,306326,-105647,15684,-6019,-12487,866,-471528,-109935,-8452,-11705,-11232,4340,591643,-777854,-3990,-4288,27623,-24136,-17697,-5686,-41010,1255,-134751,3474,difficult
419886,50040,17604,3433,4258,10050,-410332,-45224,-9411,-1467,-1133,-1642,-328749,-39508,-9833,-862,5793,-3075,190655,-36455,-7184,5477,7561,14830,81583,519404,5716,3053,-422,2649,605,6339,6926,1768,-1433,17905,easy
99544,102063,5759,3849,8499,25705,406206,-78730,3418,13931,5397,11238,69571,-3651,51256,8455,-262,7388,-89663,-79985,9348,25133,12004,712,-336635,-159234,75079,-76334,47838,-41908,-5476,16678,-5659,12266,-3850,-6676,difficult
1431443,199945,26140,28678,29111,45742,-961456,147666,-4464,1869,7681,29657,-1419035,-196493,-24969,-24002,-20040,-4828,-108009,68660,-7060,8505,5371,-19434,-457579,1311026,-344159,265153,-20505,17909,-25871,32507,-27721,25411,-34485,-14606,easy
771995,98973,34910,28035,2912,12111,-769831,-93887,-31625,-23205,10600,22928,-765150,-72952,-21092,-26078,5514,-6095,-742752,-80601,-33446,-16879,2256,-8041,4681,22398,20935,-7649,10533,-12354,-2873,9199,-5086,-3258,-29023,-1946,difficult
776186,170358,40380,39093,26905,40835,-480835,-92662,-13622,-32975,-22157,-29977,-767812,-155236,-34144,-20519,-18664,-15917,-675215,-158259,-38286,-35010,-21648,-33262,-286977,92597,-62574,-3023,-20522,-4142,12456,-14491,3493,-2984,14060,-17345,easy
143262,141467,20179,17707,20158,21936,178938,75224,8656,11748,-11859,-12311,1912216,85537,-1867,45654,25006,6207,206328,-123810,-18907,-13927,-14641,13520,1733278,-1705888,10313,-209347,-10523,-17040,33906,-59581,36865,-39647,18518,7313,difficult
631756,130806,9148,7522,5107,26116,295896,-8076,15488,37752,40391,27827,-173681,-86249,-1777,13832,3033,27792,-513810,-103568,-7405,8779,1204,-19952,-469577,-340129,-78173,-17319,-17265,-5628,-23920,-5053,-37358,-1829,-35,-47744,easy
1372136,165489,24563,19486,23221,43787,-1370562,-159240,-21696,-10106,-18139,2071,-1356487,-152356,-20033,-17505,3544,7835,-1350232,-139033,-3967,-14879,-16990,-19773,14075,6255,6884,13323,1663,16066,-7399,2626,21683,-20534,5764,-27608,difficult
653714,26575,15233,14615,9979,13756,-612910,96441,1473,-10530,9559,51891,-641434,-13366,30421,16884,8246,81686,-540824,11677,-3636,-54,7413,-4872,-28524,100610,-109807,25043,28948,-34057,27414,-16938,-1313,-833,29795,-86558,easy
314577,41892,14919,7457,7594,13772,-42197,-24510,4920,5366,-5118,-3587,-308499,-19636,-5321,2555,-699,43157,-301460,-32776,-407,59,-1631,33459,-266302,7039,4874,-13140,-10241,4914,-2811,-2496,4419,-932,46744,-9698,difficult
649380,48397,17982,12374,12539,20863,308843,-38827,-12068,-5935,-10708,-12110,-13062,197076,10689,-1489,2630,-6674,-350124,12464,-10730,-4279,-5818,21731,-321905,-337062,235903,-184612,22757,-21419,4446,-2790,13338,-8448,5436,28405,easy
90854,14503,4371,11030,7078,12801,222412,88222,-1137,-6493,-3223,-3182,16766,2652,3265,-7318,914,-2792,-64105,-6354,7279,2849,11891,21315,-205646,-80871,-85570,-9006,4402,4014,-825,10167,4137,10977,390,24107,difficult
545954,66870,15663,27432,10296,64779,-375115,-49225,11691,-24901,-6352,-57510,-203914,-22652,-2174,-10689,18910,-14180,-472267,-63799,-15204,-26468,-9410,-63757,171201,-268353,26573,-41147,-13865,-13030,14212,-15779,25262,-28320,43330,-49577,easy
262201,63557,11313,8515,6276,5119,-196244,-56327,-7010,-1850,-3134,-2784,-231340,-38836,-1434,1709,9448,12014,-191429,13640,20673,16734,2585,18316,-35096,39911,17491,52476,5576,22107,3559,15025,12582,-6863,14798,6302,difficult
397776,134453,13982,24462,4896,15194,-218302,-99021,-2290,-18465,3940,-4868,300883,24449,13985,-15207,12546,-10361,-283335,-112186,-7966,-23072,11475,-10871,519185,-584218,123470,-136635,16275,-21951,3258,-7865,8606,-1071,-5493,-510,easy
137847,47345,10739,5804,4895,8631,-26223,-23665,-5275,-1172,-4274,-7259,-101347,-29929,-2122,2589,3804,-4828,10846,14968,5590,13850,881,-4211,-75124,112193,-6264,44897,3153,7712,3761,11261,8078,-2923,2431,617,difficult
75337,17397,3558,5708,7022,30643,174184,149552,44723,24146,2466,-18766,1143292,14892,2707,-1218,-1859,-27221,-53894,-10169,-1896,-3738,-4721,-23640,969108,-1197186,-134660,-25061,-42016,-4603,-25364,-2520,-4325,-2862,-8455,3581,easy
893101,317210,131470,28201,24178,15735,-880871,-314380,-114356,-11725,-11568,24158,-806059,-309550,-128565,-26086,-16675,-6580,-861449,-304012,-121762,-6536,-15033,23375,74812,-55390,4830,5538,-14209,6803,-14361,19550,-5107,1642,-30738,29955,difficult
229275,93718,22223,17827,26002,25023,-130401,-90378,-19076,-16579,-24629,-22415,-134885,-73518,-20714,-16719,-23863,-23463,-224524,-87944,-20238,-10901,-23583,-16869,-4484,-89639,16860,-14426,-1638,476,-140,5818,766,280,-1048,6594,easy
66809,24568,25224,17546,11466,35423,22396,20712,-19979,-16189,-3550,-25414,-54532,-17843,-17009,-7450,5750,19364,-60753,-986,4984,-9223,4843,7475,-76928,-6221,-38555,16857,2970,21993,8739,-1773,9300,-907,44778,-11889,difficult
267603,127355,45228,8237,20193,46439,-216830,-91654,-36751,4110,-11742,-36776,-118318,-32622,-12373,7254,-11480,6777,-266112,-121161,-44827,-6839,-14806,-38151,98512,-147794,59032,-88539,24378,-32454,3144,-14093,262,-3326,43553,-44928,easy
316193,24757,14286,7790,5388,7316,-165776,56815,13142,3722,19195,5009,-227025,-19011,-13930,-4759,-4179,-6693,-170900,28312,-12981,-2961,-264,-3145,-61249,56125,-75826,47323,-27072,949,-8481,1798,-23374,3915,-11702,3548,difficult
689294,17998,3954,4646,2912,3767,-684425,-7258,-6,2223,3845,14464,-684905,13324,14385,19155,15739,13579,-676689,27920,25585,22601,21216,18746,-480,8216,20582,14596,14391,11200,16932,3446,11894,5477,-885,5167,easy
225231,105842,17429,10240,19854,28370,-138155,-101186,-15889,-9244,-18497,-25241,-164518,-73153,-7121,11069,-6204,18384,77241,-29524,-8269,-5069,-14377,-20931,-26363,241759,28033,43629,8768,-1148,20313,-16138,12293,-8173,43625,-39315,difficult
170618,19859,11366,3432,2598,8179,-146579,-11307,-8436,9486,5618,16732,-137985,22686,26922,1761,23967,8902,-160331,-16556,-8042,6911,835,-1561,8594,-22346,33993,-39242,35358,-34964,-7725,5150,18349,-23132,-7830,-10463,easy
352102,31795,10315,18637,22616,13334,461857,88061,-4794,-10961,-20486,-5302,192519,-14718,-6568,5912,-16783,16158,-239623,-27846,-6864,-15508,-22116,-11564,-269338,-432142,-102779,-13128,-1774,-296,16873,-21420,3703,-5333,21460,-27722,difficult
1187486,367195,43328,28627,26224,28876,-850059,-238311,-36452,-17526,11351,-4928,-1186291,-365740,-42508,-22340,-23459,-23498,-1110505,-329731,-39093,-3823,-8522,-6816,-336232,75786,-127429,36009,-6056,3415,-4814,18517,-34810,14937,-18570,16682,easy
302578,38805,8779,6864,22469,19149,-286658,-35055,-5652,-5059,-21708,-5427,-235959,-32834,-6077,-4137,-19712,-17788,-296967,-28887,8789,50860,931,3325,50699,-61008,2221,3947,-425,14866,922,54997,1996,20643,-12361,21113,difficult
120256,75596,20101,14544,10153,13445,-112016,-64095,-13966,-11528,-2379,19222,-66145,-57234,-15160,-11715,-3725,-5320,186896,-60957,-17471,-11511,-2942,-5473,45871,253041,6861,-3723,-1194,-2311,-187,204,-1346,783,-24542,-153,easy
819854,231116,30470,36043,16829,15961,-719223,-49493,-22297,-30878,-11809,-12857,506905,-111809,-2905,-23083,4329,-10244,-625257,-151717,-6049,-32625,-14089,-11966,1226128,-1132162,-62316,-39908,19392,-3144,7795,-9542,16138,-18418,2613,-1722,difficult
668976,114274,19586,10366,6851,19592,-505800,-103792,-18573,-8585,-6594,-14269,-539028,4479,-6549,-910,1654,-8958,-658838,-103587,-177,-6144,19027,-4760,-33228,-119810,108271,-108066,12024,6372,7675,-5234,8248,17373,5311,4198,easy
356176,123152,13562,21226,7197,43901,-326308,-121603,7648,12106,6405,16325,-237976,-96337,-8569,-18974,-1091,-34177,-270230,-96028,-10347,-13270,2085,-35084,88332,-32254,25266,309,-16217,-1778,-31080,5704,-7496,3176,-50502,-907,difficult
103820,20854,10423,7141,7021,19386,794330,184220,-8150,12262,9902,-8585,307869,61690,81734,54766,22453,16118,-7359,-18042,-6751,320,2239,-6477,-486461,-315228,-122530,-79732,89884,-88485,42504,-54446,12551,-20214,24703,-22595,easy
334035,18222,6231,7928,5558,9751,-331131,-2028,-1709,3568,2842,22588,-330416,-9978,-3311,-1308,15778,-3224,672204,43064,11120,-7298,2649,262,715,1002620,-7950,53042,-1602,14431,-4876,-5990,12936,-13129,-25812,3486,difficult
264710,51576,8522,6570,6746,10029,-259518,-45531,-1675,-2085,-5990,1592,-202135,80172,16318,-3138,1911,4212,-180871,-35202,-6683,-2276,-647,-1203,57383,21264,125703,-115374,17993,-23001,-1053,862,7901,-2558,2620,-5415,easy
26048,8037,5569,2339,3332,3777,-6755,-814,-3328,422,2448,16349,135356,212401,6461,33662,24060,13234,-11644,28398,10274,14164,5858,20162,142111,-147000,213215,-184003,9789,3813,33240,-19498,21612,-18202,-3115,6928,difficult
476596,130742,34021,25833,12575,47885,2334531,391352,29509,-18783,34724,22540,-397074,-111460,-28718,-18699,8711,-3359,-447935,-126050,-22360,-22251,2857,-17004,-2731605,-50861,-502812,-14590,-58227,6358,84,-3552,-26013,-5854,-25899,-13645,easy
947923,296636,57591,95702,25871,26409,-45234,-223584,-46913,-85675,-17558,-15534,-856074,-254166,-54840,-92677,-19451,10172,-944166,-293828,-52698,-93861,-11312,13896,-810840,-88092,-30582,-39662,-7927,2142,-7002,-1184,-1893,8139,25706,3724,difficult
164678,55151,10132,16294,16441,25299,-159995,-52962,-7552,-13235,-5090,29833,-156710,-52935,-5860,-3093,-2930,-12053,-132789,-21062,-7528,-13391,-13788,-11643,3285,23921,27,31873,1692,-1668,10142,-10298,2160,-10858,-41886,410,easy
876369,165048,65975,12396,13095,37098,-708539,-143194,-41962,-7561,-3054,-26298,-872681,-159285,-60193,-8129,-1480,24856,-846564,-155012,-64011,-4468,9674,-6619,-164142,26117,-16091,4273,-18231,-3818,-568,3661,1574,11154,51154,-31475,difficult
1198743,107645,54192,31663,7783,26917,401977,-49582,-47370,-15764,2903,-12173,-1124151,-78535,-48742,-29534,-6111,-23534,-1103365,-24705,-45847,-12461,5436,88999,-1526128,20786,-28953,53830,-1372,2895,-13770,17073,-9014,11547,-11361,112533,easy
234398,51768,17602,7080,5761,6010,-173195,-21174,-12778,-4193,-4069,-4368,-170273,-48461,-13854,-245,-2054,4495,-124482,-25797,-11285,1294,4065,6821,2922,45791,-27287,22664,-1076,2569,3948,1539,2015,6119,8863,2326,difficult
491153,82247,36616,28933,16296,29248,-167924,-13440,-26347,-18981,-12863,-9634,452365,-1876,-28447,-18138,-838,-15856,-474475,-76798,-31094,-13930,-8589,-3498,620289,-926840,11564,-74922,-2100,-2647,843,4208,12025,-7751,-6222,12358,easy
423240,8768,2921,3512,4106,12060,267294,227529,33457,31187,10306,33978,1417030,49562,9914,110,2204,61596,846912,108656,13625,35288,15142,59126,1149736,-570118,-177967,59094,-23543,3711,-31077,35178,-8102,12938,27618,-2470,difficult
1021589,80505,21344,6519,15133,11129,-317324,64452,6386,413,708,80721,-995431,-66199,-10859,35985,-8831,20368,-914687,-76930,-8772,14830,-11496,1009,-678107,80744,-130651,-10731,-17245,2087,35572,-21155,-9539,-2665,-60353,-19359,easy
256634,126316,22348,6139,9925,15284,179817,-110522,-18895,-367,-6806,271,1163328,-72895,34936,20456,11360,13411,-245315,-107067,-17369,-3873,8028,28217,983511,-1408643,37627,-34172,53831,-52305,20823,-24329,18166,-3332,13140,14806,difficult
765886,81475,11499,17210,28186,47877,-398645,-24674,-2915,-4593,-14017,-39828,-717316,-1523,9488,-5955,-1407,-32312,-748528,-68410,7022,-7992,-4012,-18098,-318671,-31212,23151,-66887,12403,-2466,-1362,-2037,12610,-2605,7516,14214,easy
474490,27132,15250,7720,3660,8601,-410938,-18083,-10510,-6226,-2885,-5624,-195740,84798,-3461,3739,11938,3892,-464091,-26011,-14849,-1560,-1402,-1395,215198,-268351,102881,-110809,7049,-11388,9965,-5299,14823,-13340,9516,-5287,difficult
367006,20010,12373,4389,5021,5418,-260342,-7887,-11071,3863,-505,-1297,-285770,-715,2389,2821,1454,2630,-251076,4786,15093,9222,16153,13261,-25428,34694,7172,5501,13460,12704,-1042,6401,1959,14699,3927,10631,easy
342702,72560,16695,7129,12991,9776,-248198,-52563,-16014,-408,-8817,-6709,1772148,277446,43342,17046,6763,23192,-93853,-30522,5485,-1363,-4311,2516,2020346,-1866001,330009,-307968,59356,-37857,17454,-18409,15580,-11074,29901,-20676,difficult
473599,184098,16585,7697,12892,18070,-360662,-128093,12935,-3517,-7728,-9444,-422023,-176523,-16207,565,-7337,-3082,-320753,-159870,-12606,-3939,3877,30568,-61361,101270,-48430,16653,-29142,3601,4082,-4504,391,11214,6362,33650,easy
901882,70838,21673,7331,13453,14852,-441683,-44688,-6568,-1794,-6855,-9045,-441683,-44688,-6568,-1794,-6855,-9045,-887161,-62672,-16467,2492,3700,14603,0,-445478,0,-17984,0,-9899,0,4286,0,10555,0,23648,difficult
938885,63778,48646,27395,10393,21866,-701564,135761,-32867,-23156,-616,-13498,-257724,24945,-30899,-14904,-1785,-15729,-803655,-11750,-39765,1039,-4031,-11684,443840,-545931,-110816,-36695,1968,-8866,8252,15943,-1169,-2246,-2231,4045,easy
679236,100937,38319,10383,22296,23756,-398777,-54877,-36670,-4520,-19038,-8003,-673659,-93038,-29726,-4047,12041,14019,-672659,-84446,-27064,-1792,10149,11861,-274882,1000,-38161,8592,6944,2662,473,2255,31079,-1892,22022,-2158,difficult
545411,37380,5806,7103,6034,3811,-520971,-36305,6145,45,-1034,-1592,-535745,-33223,-2119,-5483,13473,36206,-538412,-17218,1932,1016,4983,10701,-14774,-2667,3082,16005,-8264,4051,-5528,6499,14507,-8490,37798,-25505,easy
250553,34172,10077,5122,6735,8012,-190568,4193,-8650,-2467,-5820,-5682,729337,10464,5814,2642,-2103,-3444,-233797,-5388,3335,1081,5255,66831,919905,-963134,6271,-15852,14464,-2479,5109,-1561,3717,7358,2238,70275,difficult
