delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
753908,102896,39466,25392,18374,27982,-672240,-82772,-654,5778,-2538,16107,-751449,-99440,-31468,-19493,-7314,14660,-708002,-42961,-7233,6639,-10262,7614,-79209,43447,-16668,56479,-30814,24235,-25271,26132,-4776,-2948,-1447,-7046,easy
250083,87512,25881,44519,13705,47155,-130805,-78420,-23043,-39182,-4793,-37686,-169687,-42632,-4784,-21928,37851,-8704,252245,12247,-14918,-24957,-4506,-35812,-38882,421932,35788,54879,18259,-10134,17254,-3029,42644,-42357,28982,-27108,difficult
23711,28676,13077,5993,5791,19462,-20519,-17504,-5288,1838,-1818,-1814,460815,201132,40925,124242,17277,14275,54587,8268,-8828,3311,12823,26443,481334,-406228,218636,-192864,46213,-49753,122404,-120931,19095,-4454,16089,12168,easy
1213497,104339,23329,35689,34816,34002,-1164010,-55066,-14828,-31927,-30633,-15285,-843761,13628,1646,-20222,-30312,-11952,-1072687,-39838,-11243,-19060,-1172,42300,320249,-228926,68694,-53466,16474,-12889,11705,1162,321,29140,3333,54252,difficult
481894,92578,14971,27931,20698,22584,89695,-42154,-6586,-16275,296,17670,-162890,76744,-7865,-14608,1465,47304,-387102,37498,-11376,5898,9926,-8300,-252585,-224212,118898,-39246,-1279,-3511,1667,20506,1169,8461,29634,-55604,easy
403684,295708,65556,27953,40067,47246,379113,-130403,134442,65580,23377,-11809,326070,-242749,-58627,-23274,-31102,-44306,161953,-242853,-21060,-18566,-30678,-27875,-53043,-164117,-112346,-104,-193069,37567,-88854,4708,-54479,424,-32497,16431,difficult
908858,86229,31659,25099,17649,17850,99297,-69996,-27727,-23528,-7327,-11144,-819414,-36416,-26258,-19141,-12268,-11949,-775241,-70475,-30280,-22662,-10515,-12849,-918711,44173,33580,-34059,1469,-4022,4387,-3521,-4941,1753,-805,-900,easy
65239,23467,5305,2858,9640,8969,-42947,9874,1685,14934,8905,7605,-22671,-17060,-355,3466,-501,22058,-49034,-11220,10297,22302,-2495,23468,20276,-26363,-26934,5840,-2040,10652,-11468,18836,-9406,-1994,14453,1410,difficult
398931,175928,15591,24473,22962,21361,-371079,-150407,-12954,-21969,-11292,16050,-99606,-156433,-10301,-23090,-19976,-13811,-373028,-161896,8152,-17109,-5007,14284,271473,-273422,-6026,-5463,2653,18453,-1121,5981,-8684,14969,-29861,28095,easy
91103,30893,6240,3693,6742,12879,-52769,-16950,2230,-2825,-386,-4306,394984,285358,117855,117436,23668,63651,780847,59690,-4377,-2217,-2044,-978,447753,385863,302308,-225668,115625,-122232,120261,-119653,24054,-25712,67957,-64629,difficult
236699,118494,16819,13601,8627,29375,360936,72739,24229,-1229,28953,18980,1012487,-71631,-2708,-12369,-5464,-20007,401298,-89263,-1439,106,4873,-9364,651551,-611189,-144370,-17632,-26937,1269,-11140,12475,-34417,10337,-38987,10643,easy
370207,157101,9986,18065,9461,16883,-351377,-150622,4250,-7591,-371,12823,-74947,237591,-8179,3320,16774,59870,-297240,-141766,-6916,-12889,-6376,2734,276430,-222293,388213,-379357,-12429,1263,10911,-16209,17145,-23150,47047,-57136,difficult
103079,22931,4557,7511,8710,4902,259790,18499,8034,-560,731,568,1450844,169097,31362,51211,31504,40029,443823,22330,9223,3095,1828,15884,1191054,-1007021,150598,-146767,23328,-22139,51771,-48116,30773,-29676,39461,-24145,easy
674247,38864,2644,9574,7869,29419,-478032,88357,42975,3203,8797,8784,1977134,18788,72658,10597,14424,30031,-655882,-20396,7366,1723,2136,13631,2455166,-2633016,-69569,-39184,29683,-65292,7394,-8874,5627,-12288,21247,-16400,difficult
43430,32623,3164,7262,9359,19008,213334,33504,6196,26565,21973,3024,965478,-8245,12463,-6225,836,-14674,1439587,109502,114682,23844,18337,15126,752144,474109,-41749,117747,6267,102219,-32790,30069,-21137,17501,-17698,29800,easy
318629,72377,6353,8011,6799,36714,598506,315270,50795,17109,16000,-13721,12082,98381,21485,16683,16308,17326,233037,-446,13432,37866,35106,15005,-586424,220955,-216889,-98827,-29310,-8053,-426,21183,308,18798,31047,-2321,difficult
1357272,192118,23346,53416,20045,28715,-933720,-100114,-6806,-25954,6336,14001,-1116228,48247,-7519,-21421,-8186,37356,-1299337,-170591,-18723,-49480,-14745,-19255,-182508,-183109,148361,-218838,-713,-11204,4533,-28059,-14522,-6559,23355,-56611,easy
99529,78012,9056,17463,13434,32727,580659,-20402,545,-5150,-2057,-17566,68256,-64980,1797,-10910,-8040,-20999,193972,29711,-2295,24964,32796,5445,-512403,125716,-44578,94691,1252,-4092,-5760,35874,-5983,40836,-3433,26444,difficult
1273353,238528,128617,28763,22845,41820,-973803,-153022,-100423,34986,-3227,-18131,-1088693,-131522,-96976,-691,-7064,-31188,-1263505,-223863,-127726,-24879,-16822,-36240,-114890,-174812,21500,-92341,3447,-30750,-35677,-24188,-3837,-9758,-13057,-5052,easy
689266,168524,43399,62016,35942,55175,-674358,-154849,-31248,-44094,-22145,67697,-594924,-151097,-39248,-59316,-35146,-50397,-651897,-155200,-37631,-44033,-19122,-5941,79434,-56973,3752,-4103,-8000,1617,-15222,15283,-13001,16024,-118094,44456,difficult
215459,45901,14989,7461,9729,19991,-139567,65206,-734,23181,-3344,-7051,-133797,-41358,-11733,-6354,-7906,-16851,-88163,46425,-5663,6890,6526,14519,5770,45634,-106564,87783,-10999,6070,-29535,13244,-4562,14432,-9800,31370,easy
1218886,213363,43202,21296,16787,31368,-1140354,-160524,-18616,-1790,-6518,113322,-848610,-132777,-39786,29663,11927,21049,-1127318,-167723,-37483,-15951,-8619,-14838,291744,-278708,27747,-34946,-21170,2303,31453,-45614,18445,-20546,-92273,-35887,difficult
1015213,88345,50349,25310,25579,36355,-458692,269587,-6027,15053,14091,-13182,-1011476,-80960,-48840,-15188,-22459,46660,-717076,-46415,-27169,-13419,-14434,73459,-552784,294400,-350547,34545,-42813,21671,-30241,1769,-36550,8025,59842,26799,easy
1151511,184633,14989,16700,20995,30359,-920802,-86095,-9024,-9885,-12360,-5323,-992975,-112094,-6424,3478,-3829,-4765,-1145644,-175235,-9576,-3078,-9175,12524,-72173,-152669,-25999,-63141,2600,-3152,13363,-6556,8531,-5346,558,17289,difficult
801077,66024,15735,10883,22211,28948,-220853,-25557,-843,-8295,522,-11935,-406321,-27454,-13778,9696,-14007,20073,-522588,-37358,705,2558,-10658,-20321,-185468,-116267,-1897,-9904,-12935,14483,17991,-7138,-14529,3349,32008,-40394,easy
383693,98520,21148,25707,16493,51321,-236171,-57996,-8333,-9297,17073,-2532,2169187,68264,1086,-16066,9164,2891,-225537,-76417,-12583,-16235,-11550,-36700,2405358,-2394724,126260,-144681,9419,-13669,-6769,-169,-7909,-20714,5423,-39591,difficult
631136,104782,54362,17681,37234,27825,-518231,-36208,-51328,-13087,-32480,-8616,162606,-64531,-39950,795,-27356,52523,-514815,-11089,-44717,21542,40089,4105,680837,-677421,-28323,53442,11378,-4767,13882,20747,5124,67445,61139,-48418,easy
403504,113329,20594,27758,20636,41209,-61459,-76770,-13223,-21102,-13807,-34097,309890,-72258,-15663,-22941,-13494,-26036,259424,-55959,-1917,-12872,-14135,-30406,371349,-50466,4512,16299,-2440,13746,-1839,10069,313,-641,8061,-4370,difficult
611468,158209,14044,53485,30887,28965,-318666,304874,46070,-35629,-1370,-11197,1198800,-77044,2228,-41723,-22843,-20321,292306,-126040,12767,-21425,-8046,-16993,1517466,-906494,-381918,-48996,-43842,10539,-6094,20298,-21473,14797,-9124,3328,easy
938633,205117,13317,28823,16933,30345,-855250,-190469,-2906,-26317,-5905,-8171,-822481,-81877,-6530,-11782,18981,32161,-163549,-111743,658,8820,9739,13848,32769,658932,108592,-29866,-3624,7188,14535,20602,24886,-9242,40332,-18313,difficult
363637,71536,9003,9334,13966,14072,1957610,-17744,13138,7962,-7409,558,2158238,68497,39946,112109,36740,116157,422043,61277,-794,18449,4123,-2025,200628,-1736195,86241,-7220,26808,-40740,104147,-93660,44149,-32617,115599,-118182,easy
984710,166554,67998,22724,50668,56172,-833624,-136725,-9867,-9199,-37675,-7417,330713,-63016,-32897,13520,-4400,-35191,-979661,-142284,-58559,-19248,-33976,-17408,1164337,-1310374,73709,-79268,-23030,-25662,22719,-32768,33275,-29576,-27774,17783,difficult
280522,187590,15252,16585,16528,45540,-157403,-181128,-13825,-7623,-12079,-29685,-203859,-162262,-13560,-15759,-13971,-16359,395045,-16393,-7718,12567,-5554,30321,-46456,598904,18866,145869,265,5842,-8136,28326,-1892,8417,13326,46680,easy
554056,180472,42463,37685,31500,57004,-502573,-146591,-36268,-21406,-11336,35348,-436158,-155707,-36045,-36588,-27765,-44046,-271395,-118100,-19879,-12048,-17647,-2791,66415,164763,-9116,37607,223,16166,-15182,24540,-16429,10118,-79394,41255,difficult
569709,304551,36002,31087,23301,47522,-500814,-282935,-31912,-28864,-22303,-45733,-424417,-288390,-34362,-29185,-21774,-37012,-532368,-278757,-29034,-23080,-14769,-13594,76397,-107951,-5455,9633,-2450,5328,-321,6105,529,7005,8721,23418,easy
493053,84683,12641,16497,12706,47234,-412531,36536,-10739,34217,5451,-14147,-390785,-42904,19425,1109,37573,-13906,-461331,-75355,-2986,-12570,-9516,-25885,21746,-70546,-79440,-32451,30164,-22411,-33108,-13679,32122,-47089,241,-11979,difficult
248061,47923,12550,19422,13550,45860,-159602,1126,-9310,-15708,-8603,-30344,-139636,-10104,-3855,-13692,-11068,-19555,-242325,-32137,2539,-9993,-10109,-4117,19966,-102689,-11230,-22033,5455,6394,2016,3699,-2465,959,10789,15438,easy
192765,28031,9027,12145,20678,14485,258543,40256,-2515,14749,1608,5383,-187251,-14461,11370,-3904,8292,5420,1468527,49211,6034,6503,1443,6017,-445794,1655778,-54717,63672,13885,-5336,-18653,10407,6684,-6849,37,597,difficult
596882,61824,16673,17749,14866,23181,1499702,515247,71778,3288,30838,22385,-528443,13352,-5629,-7200,28998,8,-541195,-26354,-10992,8775,22783,28048,-2028145,-12752,-501895,-39706,-77407,-5363,-10488,15975,-1840,-6215,-22377,28040,easy
388816,50851,23953,15850,11843,15011,120313,-36382,-21179,-13530,-10524,-11633,-125287,-32651,-18920,-10433,-10833,-11508,-292458,45578,-5729,-5393,19185,24953,-245600,-167171,3731,78229,2259,13191,3097,5040,-309,30018,125,36461,difficult
282866,86024,18068,9114,6233,19534,-155987,-61299,-15903,-8108,-4985,-16864,-181328,-69350,-8854,-7768,-3326,-9149,-280039,-77757,-6613,-1589,802,16809,-25341,-98711,-8051,-8407,7049,2241,340,6179,1659,4128,7715,25958,easy
513663,89783,14304,7872,10651,19264,-481817,-70142,-2396,11988,-3135,24925,-463556,-64970,-9574,6192,-809,31994,-426336,-2969,3776,11580,-2515,25151,18261,37220,5172,62001,-7178,13350,-5796,5388,2326,-1706,7069,-6843,difficult
307671,43924,5987,3536,7964,36488,-84929,-35853,-3028,1675,271,-26352,-269113,-37840,239,-1109,-3577,17065,-236345,-26489,-4397,-2751,-6160,-31929,-184184,32768,-1987,11351,3267,-4636,-2784,-1642,-3848,-2583,43417,-48994,easy
168437,49472,7254,11828,11150,30104,477754,180561,29700,19608,50198,10459,152788,75031,-887,-1444,-2941,-24262,324451,189572,74895,28369,6687,-1154,-324966,171663,-105530,114541,-30587,75782,-21052,29813,-53139,9628,-34721,23108,difficult
1237384,191474,30035,19699,17493,34307,350510,10684,359215,76650,42007,58353,-489845,-93251,6812,22031,71269,3201,-692746,-132585,-11983,-16235,-5473,-3712,-840355,-202901,-103935,-39334,-352403,-18795,-54619,-38266,29262,-76742,-55152,-6913,easy
200491,57709,13574,7603,6877,28616,762757,41,52676,-998,9871,-6299,-163781,1295,305,8600,4101,-13314,-184365,-37047,1315,6567,-2907,-3668,-926538,-20584,1254,-38342,-52371,1010,9598,-2033,-5770,-7008,-7015,9646,difficult
822106,32193,8694,5644,7279,4798,-767420,-22732,-6753,-3505,-5930,14808,-741979,-17853,-6087,-3687,-2038,11361,-663698,16107,-6045,3678,-3754,8549,25441,78281,4879,33960,666,42,-182,7365,3892,-1716,-3447,-2812,easy
157863,21277,4882,6752,7053,23850,-129522,-7879,-4159,-3723,-1846,28508,248976,259732,57940,47667,4870,21687,-127332,-10108,-1952,3706,1947,767,378498,-376308,267611,-269840,62099,-59892,51390,-43961,6716,-2923,-6821,-20920,difficult
464291,93998,8603,32468,50540,26757,-181442,-78700,-6850,-31118,-47942,-25161,-421998,-65451,9549,-13292,-26510,9140,-351367,3155,19690,699,22934,45350,-240556,70631,13249,68606,16399,10141,17826,13991,21432,49444,34301,36210,easy
397717,94765,20915,27296,22048,12119,83907,160107,38956,2861,1384,19417,-84060,-44988,-12930,-17259,-10097,11302,-290991,64542,-4575,-18311,-3142,48395,-167967,-206931,-205095,109530,-51886,8355,-20120,-1052,-11481,6955,-8115,37093,difficult
68163,23512,3206,1415,3247,5248,334519,132989,40604,54894,18679,43161,505709,91129,5503,11471,26412,26670,495646,-14369,2123,480,878,-782,171190,-10063,-41860,-105498,-35101,-3380,-43423,-10991,7733,-25534,-16491,-27452,easy
340664,179003,31932,23404,7621,34701,-98042,-170847,-25746,-11207,-2924,-28730,-303038,-168399,947,-5276,3257,24330,577279,-109863,3526,-19229,10421,-5157,-204996,880317,2448,58536,26693,2579,5931,-13953,6181,7164,53060,-29487,difficult
922450,183077,60424,32407,19961,31909,-639334,-124199,-41913,-27812,-8113,-23094,-728587,20380,-56369,-4763,25932,3872,1361512,248603,26046,2773,37262,5490,-89253,2090099,144579,228223,-14456,82415,23049,7536,34045,11330,26966,1618,easy
280424,165740,26500,15749,23820,26548,2419570,-145381,-24090,-9670,-19509,29210,817720,220100,74179,35058,-1928,28752,-18133,-11342,32397,34806,-9584,31963,-1601850,-835853,365481,-231442,98269,-41782,44728,-252,17581,-7656,-458,3211,difficult
198594,127333,18172,21005,13521,48252,407915,113562,37012,12514,3805,-23514,899222,282621,35213,35715,3972,-1443,-112842,-111264,-14408,-16369,-8392,-38890,491307,-1012064,169059,-393885,-1799,-49621,23201,-52084,167,-12364,22071,-37447,easy
123738,15838,3185,4147,3072,5844,986982,77960,1377,2926,4885,8087,438510,13711,8423,4522,3939,124703,-84015,43656,5108,6749,15457,37897,-548472,-522525,-64249,29945,7046,-3315,1596,2227,-946,11518,116616,-86806,difficult
530151,49304,9483,18877,17873,17041,-502095,-40443,-6093,-9227,-13109,9855,-378563,-26682,-4679,-14235,-12036,-10808,-424241,-33634,-6618,-17652,-13993,-15535,123532,-45678,13761,-6952,1414,-1939,-5008,-3417,1073,-1957,-20663,-4727,easy
642735,442350,46910,25255,53117,32478,1273843,-386187,-7704,-14370,-37360,-23511,-74170,-152688,20493,-10525,-10130,11896,-436276,-375029,-42911,-6870,-6671,-6592,-1348013,-362106,233499,-222341,28197,-63404,3845,3655,27230,3459,35407,-18488,difficult
583677,107816,6233,10153,6430,9618,-559238,-102250,8703,18735,19713,72849,-537225,-66618,19439,2996,8463,71349,393897,-85306,-1121,-4856,-3859,12932,22013,931122,35632,-18688,10736,-20560,-15739,-7852,-11250,-12322,-1500,-58417,easy
226026,70403,15786,8165,11873,54930,-147168,-55898,-14659,-5150,-9816,-41836,62910,10654,-11082,25620,23125,-33883,515241,-29149,12548,1873,-6586,-47617,210078,452331,66552,-39803,3577,23630,30770,-23747,32941,-29711,7953,-13734,difficult
864363,143951,13916,38413,19975,34772,-723064,-78063,6980,-31139,-11226,-10918,-784381,-130331,-12837,-35830,-18368,-32516,498014,-120966,-9725,-32480,-16543,-24597,-61317,1282395,-52268,9365,-19817,3112,-4691,3350,-7142,1825,-21598,7919,easy
851765,252429,25896,40499,34118,59519,-731154,-220784,-18169,-33617,-29949,-53734,-786015,-39811,-15916,-9074,7490,66322,-583386,-221579,-25187,-36671,-25108,-45961,-54861,202629,180973,-181768,2253,-9271,24543,-27597,37439,-32598,120056,-112283,difficult
497067,31425,15350,7226,4855,22190,-488861,-29189,-1262,-4217,7429,-4298,-463125,-23740,-3670,10543,29720,14828,-485760,-23140,-8872,-1039,-1207,-308,25736,-22635,5449,600,-2408,-5202,14760,-11582,22291,-30927,19126,-15136,easy
518747,43638,10486,6121,14085,9867,-439750,-37975,-9948,-4516,-12932,616,-436980,8415,-5827,-3610,-12149,-1836,-447271,-19107,-1568,16878,204,53629,2770,-10291,46390,-27522,4121,4259,906,20488,783,12353,-2452,55465,difficult
674921,168678,17275,17792,16089,17499,-154072,198676,-15631,72484,-29,136338,978285,-91952,102396,-426,4856,17316,-483407,-5294,8719,-11211,-7383,856,1132357,-1461692,-290628,86658,118027,-93677,-72910,-10785,4885,-12239,-119022,-16460,easy
406377,297940,15943,14025,26477,31959,-363683,-146032,7182,25689,-18265,-4105,-269681,-289360,-8520,-7995,-25464,-27632,327426,-12453,18147,-11073,-11875,7660,94002,597107,-143328,276907,-15702,26667,-33684,-3078,-7199,13589,-23527,35292,difficult
352595,51439,9680,9018,5497,11839,-83875,-25855,44859,5127,33220,14438,21527,-10268,-899,-3607,506,-1775,461774,-22692,9593,17503,7298,18975,105402,440247,15587,-12424,-45758,10492,-8734,21110,-32714,6792,-16213,20750,easy
808160,146104,25025,17694,17237,16127,861407,13829,88635,53117,36657,5016,-631447,-87559,-6699,21607,-13855,255,-787315,-120508,-16190,3735,2236,-1584,-1492854,-155868,-101388,-32949,-95334,-9491,-31510,-17872,-50512,16091,-4761,-1839,difficult
196582,66281,15068,2283,7584,9695,-64437,-37112,-7715,1490,-5356,-4786,574255,435923,83274,12359,103965,40367,1128796,244180,43654,35267,1797,28387,638692,554541,473035,-191743,90989,-39620,10869,22908,109321,-102168,45153,-11980,easy
103559,37401,7783,15518,11845,8729,-34672,-3947,2526,-8978,-6837,4014,943353,-1619,70215,53900,39625,28559,-48372,-15303,3574,-12445,-10092,-2857,978025,-991725,2328,-13684,67689,-66641,62878,-66345,46462,-49717,24545,-31416,difficult
841187,221661,36526,40419,22107,48191,-742244,-81836,-29364,-34063,-12086,-14949,2200859,212598,17522,-17359,-10658,-7008,-832331,-212187,-33058,-36625,-12469,-16466,2943103,-3033190,294434,-424785,46886,-50580,16704,-19266,1428,-1811,7941,-9458,easy
168494,28862,12774,12440,8333,6650,172259,55630,-397,31119,10728,15304,-45870,1899,24837,-5206,519,6917,-148261,-1354,-10164,-1680,1559,13854,-218129,-102391,-53731,-3253,25234,-35001,-36325,3526,-10209,1040,-8387,6937,difficult
392681,47206,15560,7147,6003,8490,1335163,153721,26416,63473,18820,25014,-237383,124898,6418,20674,1202,20619,855242,55408,-1533,1212,14055,56819,-1572546,1092625,-28823,-69490,-19998,-7951,-42799,-19462,-17618,12853,-4395,36200,easy
48790,19692,11933,6351,14644,9586,-32556,-6627,-10024,-1239,-5450,30356,-28468,-13699,-9831,11791,-8404,56872,-37787,-2922,3540,5667,-11624,17232,4088,-9319,-7072,10777,193,13371,13030,-6124,-2954,-3220,26516,-39640,difficult
253259,46292,19902,15053,14545,17616,-195404,-7676,-13890,-13551,-11860,-5183,-203928,-35439,-17035,-7038,-5533,23085,1215134,364705,123536,6374,31740,12508,-8524,1419062,-27763,400144,-3145,140571,6513,13412,6327,37273,28268,-10577,easy
202046,34954,9420,5812,7163,24427,-18140,15466,-8044,-145,-2796,-15046,-186065,-12018,1967,832,7670,6571,-147558,-25545,13597,7058,4209,17616,-167925,38507,-27484,-13527,10011,11630,977,6226,10466,-3461,21617,11045,difficult
